"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"31591","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2013-10-29 11:40:00,0.29,"Méthode inconnue liquide"
"31592","BV Cens","CENS à NANTES / 04146950","Nitrates",2013-10-29 11:40:00,7.9,"Méthode inconnue liquide"
"31593","BV Cens","CENS à NANTES / 04146950","Phosphates",2013-10-29 11:40:00,0.4,"Méthode inconnue liquide"
"31594","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2011-02-14 11:30:00,5.9,"Méthode inconnue liquide"
"31595","BV Cens","CENS à NANTES / 04146950","Phosphates",2011-02-14 11:30:00,0.21,"Méthode inconnue liquide"
"31596","BV Cens","CENS à NANTES / 04146950","Phosphore total",2011-02-14 11:30:00,0.09,"Méthode inconnue liquide"
"31597","BV Cens","CENS à NANTES / 04146950","Nitrates",2011-02-14 11:30:00,10.6,"Méthode inconnue liquide"
"31598","BV Cens","CENS à NANTES / 04146950","Nitrites",2011-02-14 11:30:00,0.05,"Méthode inconnue liquide"
"31599","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2011-02-14 11:30:00,0.09,"Méthode inconnue liquide"
"31600","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2011-02-14 11:30:00,1,"Méthode inconnue liquide"
"31601","BV Cens","CENS à NANTES / 04146950","O2_insitu",2011-02-14 11:30:00,10.79,"Méthode inconnue liquide"
"31602","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2011-02-14 11:30:00,246,"Méthode inconnue liquide"
"31603","BV Cens","CENS à NANTES / 04146950","pH_insitu",2011-02-14 11:30:00,7.4,"Méthode inconnue liquide"
"31604","BV Cens","CENS à NANTES / 04146950","pH_insitu",2014-06-30 11:20:00,7.27,"Méthode inconnue liquide"
"31605","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2014-06-30 11:20:00,244,"Méthode inconnue liquide"
"31606","BV Cens","CENS à NANTES / 04146950","O2_insitu",2014-06-30 11:20:00,6.77,"Méthode inconnue liquide"
"31607","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2014-06-30 11:20:00,2.7,"Méthode inconnue liquide"
"31608","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2014-06-30 11:20:00,0.42,"Méthode inconnue liquide"
"31609","BV Cens","CENS à NANTES / 04146950","Nitrites",2014-06-30 11:20:00,0.1,"Méthode inconnue liquide"
"31610","BV Cens","CENS à NANTES / 04146950","Nitrates",2014-06-30 11:20:00,4.6,"Méthode inconnue liquide"
"31611","BV Cens","CENS à NANTES / 04146950","Phosphore total",2014-06-30 11:20:00,0.21,"Méthode inconnue liquide"
"31612","BV Cens","CENS à NANTES / 04146950","Phosphates",2014-06-30 11:20:00,0.34,"Méthode inconnue liquide"
"31613","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2014-06-30 11:20:00,5.6,"Méthode inconnue liquide"
"31614","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2013-03-01 11:15:00,5.8,"Méthode inconnue liquide"
"31615","BV Cens","CENS à NANTES / 04146950","Phosphore total",2013-03-01 11:15:00,0.08,"Méthode inconnue liquide"
"31616","BV Cens","CENS à NANTES / 04146950","Nitrites",2013-03-01 11:15:00,0.05,"Méthode inconnue liquide"
"31617","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2013-03-01 11:15:00,0.7,"Méthode inconnue liquide"
"31618","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2013-03-01 11:15:00,255,"Méthode inconnue liquide"
"31619","BV Cens","CENS à NANTES / 04146950","pH_insitu",2013-03-01 11:15:00,6.94,"Méthode inconnue liquide"
"31620","BV Cens","CENS à NANTES / 04146950","O2_insitu",2013-03-01 11:15:00,12.07,"Méthode inconnue liquide"
"31621","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2013-03-01 11:15:00,0.05,"Méthode inconnue liquide"
"31622","BV Cens","CENS à NANTES / 04146950","Nitrates",2013-03-01 11:15:00,13.7,"Méthode inconnue liquide"
"31623","BV Cens","CENS à NANTES / 04146950","Phosphates",2013-03-01 11:15:00,0.14,"Méthode inconnue liquide"
"31624","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2016-08-26 11:15:00,4.6,"Méthode inconnue liquide"
"31625","BV Cens","CENS à NANTES / 04146950","Phosphore total",2016-08-26 11:15:00,0.23,"Méthode inconnue liquide"
"31626","BV Cens","CENS à NANTES / 04146950","Nitrites",2016-08-26 11:15:00,0.2,"Méthode inconnue liquide"
"31627","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2016-08-26 11:15:00,1.4,"Méthode inconnue liquide"
"31628","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2016-08-26 11:15:00,354,"Méthode inconnue liquide"
"31629","BV Cens","CENS à NANTES / 04146950","pH_insitu",2016-08-26 11:15:00,7.5,"Méthode inconnue liquide"
"31630","BV Cens","CENS à NANTES / 04146950","O2_insitu",2016-08-26 11:15:00,2.29,"Méthode inconnue liquide"
"31631","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2016-08-26 11:15:00,0.48,"Méthode inconnue liquide"
"31632","BV Cens","CENS à NANTES / 04146950","Nitrates",2016-08-26 11:15:00,5.5,"Méthode inconnue liquide"
"31633","BV Cens","CENS à NANTES / 04146950","Phosphates",2016-08-26 11:15:00,0.43,"Méthode inconnue liquide"
"31634","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2016-02-09 11:05:00,9.3,"Méthode inconnue liquide"
"31635","BV Cens","CENS à NANTES / 04146950","Phosphates",2016-02-09 11:05:00,0.31,"Méthode inconnue liquide"
"31636","BV Cens","CENS à NANTES / 04146950","Phosphore total",2016-02-09 11:05:00,0.16,"Méthode inconnue liquide"
"31637","BV Cens","CENS à NANTES / 04146950","Nitrates",2016-02-09 11:05:00,9.4,"Méthode inconnue liquide"
"31638","BV Cens","CENS à NANTES / 04146950","Nitrites",2016-02-09 11:05:00,0.05,"Méthode inconnue liquide"
"31639","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2016-02-09 11:05:00,0.08,"Méthode inconnue liquide"
"31640","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2016-02-09 11:05:00,1.8,"Méthode inconnue liquide"
"31641","BV Cens","CENS à NANTES / 04146950","O2_insitu",2016-02-09 11:05:00,11.1,"Méthode inconnue liquide"
"31642","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2016-02-09 11:05:00,203,"Méthode inconnue liquide"
"31643","BV Cens","CENS à NANTES / 04146950","pH_insitu",2016-02-09 11:05:00,7.44,"Méthode inconnue liquide"
"31644","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2012-06-08 11:05:00,7.5,"Méthode inconnue liquide"
"31645","BV Cens","CENS à NANTES / 04146950","Phosphates",2012-06-08 11:05:00,0.38,"Méthode inconnue liquide"
"31646","BV Cens","CENS à NANTES / 04146950","Phosphore total",2012-06-08 11:05:00,0.24,"Méthode inconnue liquide"
"31647","BV Cens","CENS à NANTES / 04146950","Nitrates",2012-06-08 11:05:00,5.5,"Méthode inconnue liquide"
"31648","BV Cens","CENS à NANTES / 04146950","Nitrites",2012-06-08 11:05:00,0.12,"Méthode inconnue liquide"
"31649","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2012-06-08 11:05:00,0.27,"Méthode inconnue liquide"
"31650","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2012-06-08 11:05:00,3,"Méthode inconnue liquide"
"31651","BV Cens","CENS à NANTES / 04146950","O2_insitu",2012-06-08 11:05:00,6.86,"Méthode inconnue liquide"
"31652","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2012-06-08 11:05:00,225,"Méthode inconnue liquide"
"31653","BV Cens","CENS à NANTES / 04146950","pH_insitu",2012-06-08 11:05:00,7.06,"Méthode inconnue liquide"
"31654","BV Cens","CENS à NANTES / 04146950","Phosphates",2015-04-14 11:00:00,0.23,"Méthode inconnue liquide"
"31655","BV Cens","CENS à NANTES / 04146950","Nitrates",2015-04-14 11:00:00,9.3,"Méthode inconnue liquide"
"31656","BV Cens","CENS à NANTES / 04146950","O2_insitu",2015-04-14 11:00:00,9.54,"Méthode inconnue liquide"
"31657","BV Cens","CENS à NANTES / 04146950","pH_insitu",2015-04-14 11:00:00,6.91,"Méthode inconnue liquide"
"31658","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2015-04-14 11:00:00,264,"Méthode inconnue liquide"
"31659","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2015-04-14 11:00:00,1.5,"Méthode inconnue liquide"
"31660","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2015-04-14 11:00:00,0.11,"Méthode inconnue liquide"
"31661","BV Cens","CENS à NANTES / 04146950","Nitrites",2015-04-14 11:00:00,0.05,"Méthode inconnue liquide"
"31662","BV Cens","CENS à NANTES / 04146950","Phosphore total",2015-04-14 11:00:00,0.12,"Méthode inconnue liquide"
"31663","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2015-04-14 11:00:00,5.2,"Méthode inconnue liquide"
"31664","BV Cens","CENS à NANTES / 04146950","Phosphates",2008-11-24 11:00:00,0.22,"Méthode inconnue liquide"
"31665","BV Cens","CENS à NANTES / 04146950","Nitrates",2008-11-24 11:00:00,5.5,"Méthode inconnue liquide"
"31666","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2008-11-24 11:00:00,0.06,"Méthode inconnue liquide"
"31667","BV Cens","CENS à NANTES / 04146950","DCO sur échantillon homogène",2008-11-24 11:00:00,17,"Méthode inconnue liquide"
"31668","BV Cens","CENS à NANTES / 04146950","O2_insitu",2008-11-24 11:00:00,8.68,"Méthode inconnue liquide"
"31669","BV Cens","CENS à NANTES / 04146950","pH_insitu",2008-11-24 11:00:00,7.03,"Méthode inconnue liquide"
"31670","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2008-11-24 11:00:00,200,"Méthode inconnue liquide"
"31671","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2008-11-24 11:00:00,2.3,"Méthode inconnue liquide"
"31672","BV Cens","CENS à NANTES / 04146950","Chlorures",2008-11-24 11:00:00,19,"Méthode inconnue liquide"
"31673","BV Cens","CENS à NANTES / 04146950","Nitrites",2008-11-24 11:00:00,0.09,"Méthode inconnue liquide"
"31674","BV Cens","CENS à NANTES / 04146950","Phosphore total",2008-11-24 11:00:00,0.12,"Méthode inconnue liquide"
"31675","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2008-11-24 11:00:00,6.5,"Méthode inconnue liquide"
"31676","BV Cens","CENS à NANTES / 04146950","Phosphates",2011-08-23 10:50:00,0.38,"Méthode inconnue liquide"
"31677","BV Cens","CENS à NANTES / 04146950","Nitrates",2011-08-23 10:50:00,3.2,"Méthode inconnue liquide"
"31678","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2011-08-23 10:50:00,0.3,"Méthode inconnue liquide"
"31679","BV Cens","CENS à NANTES / 04146950","O2_insitu",2011-08-23 10:50:00,6.73,"Méthode inconnue liquide"
"31680","BV Cens","CENS à NANTES / 04146950","pH_insitu",2011-08-23 10:50:00,6.48,"Méthode inconnue liquide"
"31681","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2011-08-23 10:50:00,158,"Méthode inconnue liquide"
"31682","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2011-08-23 10:50:00,3.5,"Méthode inconnue liquide"
"31683","BV Cens","CENS à NANTES / 04146950","Nitrites",2011-08-23 10:50:00,0.1,"Méthode inconnue liquide"
"31684","BV Cens","CENS à NANTES / 04146950","Phosphore total",2011-08-23 10:50:00,0.26,"Méthode inconnue liquide"
"31685","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2011-08-23 10:50:00,7,"Méthode inconnue liquide"
"31686","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2015-08-27 10:40:00,4.6,"Méthode inconnue liquide"
"31687","BV Cens","CENS à NANTES / 04146950","Phosphore total",2015-08-27 10:40:00,0.21,"Méthode inconnue liquide"
"31688","BV Cens","CENS à NANTES / 04146950","Nitrites",2015-08-27 10:40:00,0.03,"Méthode inconnue liquide"
"31689","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2015-08-27 10:40:00,2.4,"Méthode inconnue liquide"
"31690","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2015-08-27 10:40:00,91,"Méthode inconnue liquide"
"31691","BV Cens","CENS à NANTES / 04146950","pH_insitu",2015-08-27 10:40:00,7.37,"Méthode inconnue liquide"
"31692","BV Cens","CENS à NANTES / 04146950","O2_insitu",2015-08-27 10:40:00,8.38,"Méthode inconnue liquide"
"31693","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2015-08-27 10:40:00,0.11,"Méthode inconnue liquide"
"31694","BV Cens","CENS à NANTES / 04146950","Nitrates",2015-08-27 10:40:00,2.4,"Méthode inconnue liquide"
"31695","BV Cens","CENS à NANTES / 04146950","Phosphates",2015-08-27 10:40:00,0.34,"Méthode inconnue liquide"
"31696","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2010-10-19 10:35:00,6,"Méthode inconnue liquide"
"31697","BV Cens","CENS à NANTES / 04146950","Phosphates",2010-10-19 10:35:00,0.17,"Méthode inconnue liquide"
"31698","BV Cens","CENS à NANTES / 04146950","Phosphore total",2010-10-19 10:35:00,0.08,"Méthode inconnue liquide"
"31699","BV Cens","CENS à NANTES / 04146950","Nitrates",2010-10-19 10:35:00,4,"Méthode inconnue liquide"
"31700","BV Cens","CENS à NANTES / 04146950","Nitrites",2010-10-19 10:35:00,0.02,"Méthode inconnue liquide"
"31701","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2010-10-19 10:35:00,0.05,"Méthode inconnue liquide"
"31702","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2010-10-19 10:35:00,1.1,"Méthode inconnue liquide"
"31703","BV Cens","CENS à NANTES / 04146950","O2_insitu",2010-10-19 10:35:00,10.6,"Méthode inconnue liquide"
"31704","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2010-10-19 10:35:00,310,"Méthode inconnue liquide"
"31705","BV Cens","CENS à NANTES / 04146950","pH_insitu",2010-10-19 10:35:00,7.25,"Méthode inconnue liquide"
"31706","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2009-06-08 10:30:00,6.6,"Méthode inconnue liquide"
"31707","BV Cens","CENS à NANTES / 04146950","Phosphates",2009-06-08 10:30:00,0.51,"Méthode inconnue liquide"
"31708","BV Cens","CENS à NANTES / 04146950","Phosphore total",2009-06-08 10:30:00,0.23,"Méthode inconnue liquide"
"31709","BV Cens","CENS à NANTES / 04146950","Nitrates",2009-06-08 10:30:00,7.9,"Méthode inconnue liquide"
"31710","BV Cens","CENS à NANTES / 04146950","Nitrites",2009-06-08 10:30:00,0.15,"Méthode inconnue liquide"
"31711","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2009-06-08 10:30:00,1.8,"Méthode inconnue liquide"
"31712","BV Cens","CENS à NANTES / 04146950","O2_insitu",2009-06-08 10:30:00,4.54,"Méthode inconnue liquide"
"31713","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2009-06-08 10:30:00,283,"Méthode inconnue liquide"
"31714","BV Cens","CENS à NANTES / 04146950","pH_insitu",2009-06-08 10:30:00,6.88,"Méthode inconnue liquide"
"31715","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2009-06-08 10:30:00,0.32,"Méthode inconnue liquide"
"31750","BV Cens","CENS à NANTES / 04146950","pH_insitu",2016-12-16 11:25:00,5.8,"Méthode inconnue liquide"
"31751","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2016-12-16 11:25:00,336,"Méthode inconnue liquide"
"31752","BV Cens","CENS à NANTES / 04146950","O2_insitu",2016-12-16 11:25:00,8.59,"Méthode inconnue liquide"
"32198","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2016-12-16 11:25:00,1.2,"Méthode inconnue liquide"
"32199","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2016-12-16 11:25:00,0.44,"Méthode inconnue liquide"
"32200","BV Cens","CENS à NANTES / 04146950","Nitrites",2016-12-16 11:25:00,0.1,"Méthode inconnue liquide"
"32201","BV Cens","CENS à NANTES / 04146950","Nitrates",2016-12-16 11:25:00,7.2,"Méthode inconnue liquide"
"32202","BV Cens","CENS à NANTES / 04146950","Phosphore total",2016-12-16 11:25:00,0.15,"Méthode inconnue liquide"
"32203","BV Cens","CENS à NANTES / 04146950","Phosphates",2016-12-16 11:25:00,0.36,"Méthode inconnue liquide"
"32204","BV Cens","CENS à ORVAULT / 04146920","pH_insitu",2017-02-16 11:40:00,6.77,"Méthode inconnue liquide"
"32205","BV Cens","CENS à ORVAULT / 04146920","EC_25C_insitu",2017-02-16 11:40:00,277,"Méthode inconnue liquide"
"32206","BV Cens","CENS à ORVAULT / 04146920","O2_insitu",2017-02-16 11:40:00,12.61,"Méthode inconnue liquide"
"32207","BV Cens","CENS à ORVAULT / 04146920","DBO5 sur échantillon homogène",2017-02-16 11:40:00,1.3,"Méthode inconnue liquide"
"32208","BV Cens","CENS à ORVAULT / 04146920","Azote ammoniacal",2017-02-16 11:40:00,0.03,"Méthode inconnue liquide"
"32209","BV Cens","CENS à ORVAULT / 04146920","Nitrites",2017-02-16 11:40:00,0.05,"Méthode inconnue liquide"
"32210","BV Cens","CENS à ORVAULT / 04146920","Nitrates",2017-02-16 11:40:00,15.4,"Méthode inconnue liquide"
"32211","BV Cens","CENS à ORVAULT / 04146920","Phosphore total",2017-02-16 11:40:00,0.07,"Méthode inconnue liquide"
"32212","BV Cens","CENS à ORVAULT / 04146920","Phosphates",2017-02-16 11:40:00,0.14,"Méthode inconnue liquide"
"32213","BV Cens","CENS à NANTES / 04146950","Phosphates",2016-10-25 11:15:00,0.24,"Méthode inconnue liquide"
"32214","BV Cens","CENS à NANTES / 04146950","Phosphore total",2016-10-25 11:15:00,0.13,"Méthode inconnue liquide"
"32215","BV Cens","CENS à NANTES / 04146950","Nitrates",2016-10-25 11:15:00,4.3,"Méthode inconnue liquide"
"32216","BV Cens","CENS à NANTES / 04146950","Nitrites",2016-10-25 11:15:00,0.05,"Méthode inconnue liquide"
"32217","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2016-10-25 11:15:00,0.17,"Méthode inconnue liquide"
"32218","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2016-10-25 11:15:00,2.2,"Méthode inconnue liquide"
"32219","BV Cens","CENS à NANTES / 04146950","O2_insitu",2016-10-25 11:15:00,7.09,"Méthode inconnue liquide"
"32220","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2016-10-25 11:15:00,228,"Méthode inconnue liquide"
"32221","BV Cens","CENS à NANTES / 04146950","pH_insitu",2016-10-25 11:15:00,6.65,"Méthode inconnue liquide"
"32723","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2015-10-28 10:30:00,8.1,"Méthode inconnue liquide"
"32724","BV Cens","CENS à NANTES / 04146950","Phosphates",2015-10-28 10:30:00,0.54,"Méthode inconnue liquide"
"32725","BV Cens","CENS à NANTES / 04146950","Phosphore total",2015-10-28 10:30:00,0.25,"Méthode inconnue liquide"
"32726","BV Cens","CENS à NANTES / 04146950","Nitrates",2015-10-28 10:30:00,4.7,"Méthode inconnue liquide"
"32727","BV Cens","CENS à NANTES / 04146950","Nitrites",2015-10-28 10:30:00,0.06,"Méthode inconnue liquide"
"32728","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2015-10-28 10:30:00,3,"Méthode inconnue liquide"
"32729","BV Cens","CENS à NANTES / 04146950","O2_insitu",2015-10-28 10:30:00,7.1,"Méthode inconnue liquide"
"32730","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2015-10-28 10:30:00,262,"Méthode inconnue liquide"
"32731","BV Cens","CENS à NANTES / 04146950","pH_insitu",2015-10-28 10:30:00,7.47,"Méthode inconnue liquide"
"32732","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2015-10-28 10:30:00,0.21,"Méthode inconnue liquide"
"32733","BV Cens","CENS à NANTES / 04146950","pH_insitu",2009-08-04 10:20:00,6.97,"Méthode inconnue liquide"
"32734","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2009-08-04 10:20:00,256,"Méthode inconnue liquide"
"32735","BV Cens","CENS à NANTES / 04146950","O2_insitu",2009-08-04 10:20:00,3.09,"Méthode inconnue liquide"
"32736","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2009-08-04 10:20:00,9.9,"Méthode inconnue liquide"
"32737","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2009-08-04 10:20:00,0.63,"Méthode inconnue liquide"
"32738","BV Cens","CENS à NANTES / 04146950","Nitrites",2009-08-04 10:20:00,0.08,"Méthode inconnue liquide"
"32739","BV Cens","CENS à NANTES / 04146950","Nitrates",2009-08-04 10:20:00,2.2,"Méthode inconnue liquide"
"32740","BV Cens","CENS à NANTES / 04146950","Phosphore total",2009-08-04 10:20:00,0.36,"Méthode inconnue liquide"
"32741","BV Cens","CENS à NANTES / 04146950","Phosphates",2009-08-04 10:20:00,0.46,"Méthode inconnue liquide"
"32742","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2009-08-04 10:20:00,9.2,"Méthode inconnue liquide"
"32743","BV Cens","CENS à NANTES / 04146950","pH_insitu",2009-04-01 10:15:00,7.29,"Méthode inconnue liquide"
"32744","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2009-04-01 10:15:00,278,"Méthode inconnue liquide"
"32745","BV Cens","CENS à NANTES / 04146950","O2_insitu",2009-04-01 10:15:00,9.05,"Méthode inconnue liquide"
"32746","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2009-04-01 10:15:00,2.6,"Méthode inconnue liquide"
"32747","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2009-04-01 10:15:00,0.22,"Méthode inconnue liquide"
"32748","BV Cens","CENS à NANTES / 04146950","Nitrites",2009-04-01 10:15:00,0.08,"Méthode inconnue liquide"
"32749","BV Cens","CENS à NANTES / 04146950","Nitrates",2009-04-01 10:15:00,9.4,"Méthode inconnue liquide"
"32750","BV Cens","CENS à NANTES / 04146950","Phosphore total",2009-04-01 10:15:00,0.1,"Méthode inconnue liquide"
"32751","BV Cens","CENS à NANTES / 04146950","Phosphates",2009-04-01 10:15:00,0.14,"Méthode inconnue liquide"
"32752","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2009-04-01 10:15:00,6.8,"Méthode inconnue liquide"
"32753","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2010-06-07 10:10:00,7.7,"Méthode inconnue liquide"
"32754","BV Cens","CENS à NANTES / 04146950","Phosphates",2010-06-07 10:10:00,0.42,"Méthode inconnue liquide"
"32755","BV Cens","CENS à NANTES / 04146950","Phosphore total",2010-06-07 10:10:00,0.22,"Méthode inconnue liquide"
"32756","BV Cens","CENS à NANTES / 04146950","Nitrates",2010-06-07 10:10:00,5,"Méthode inconnue liquide"
"32757","BV Cens","CENS à NANTES / 04146950","Nitrites",2010-06-07 10:10:00,0.19,"Méthode inconnue liquide"
"32758","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2010-06-07 10:10:00,0.35,"Méthode inconnue liquide"
"32759","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2010-06-07 10:10:00,2.3,"Méthode inconnue liquide"
"32760","BV Cens","CENS à NANTES / 04146950","O2_insitu",2010-06-07 10:10:00,5,"Méthode inconnue liquide"
"32761","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2010-06-07 10:10:00,198,"Méthode inconnue liquide"
"32762","BV Cens","CENS à NANTES / 04146950","pH_insitu",2010-06-07 10:10:00,6.54,"Méthode inconnue liquide"
"32763","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2011-06-08 10:01:00,9.8,"Méthode inconnue liquide"
"32764","BV Cens","CENS à NANTES / 04146950","Phosphates",2011-06-08 10:01:00,0.35,"Méthode inconnue liquide"
"32765","BV Cens","CENS à NANTES / 04146950","Phosphore total",2011-06-08 10:01:00,0.19,"Méthode inconnue liquide"
"32766","BV Cens","CENS à NANTES / 04146950","Nitrates",2011-06-08 10:01:00,6.7,"Méthode inconnue liquide"
"32767","BV Cens","CENS à NANTES / 04146950","Nitrites",2011-06-08 10:01:00,0.11,"Méthode inconnue liquide"
"32768","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2011-06-08 10:01:00,0.22,"Méthode inconnue liquide"
"32769","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2011-06-08 10:01:00,1.9,"Méthode inconnue liquide"
"32770","BV Cens","CENS à NANTES / 04146950","O2_insitu",2011-06-08 10:01:00,6.17,"Méthode inconnue liquide"
"32771","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2011-06-08 10:01:00,256,"Méthode inconnue liquide"
"32772","BV Cens","CENS à NANTES / 04146950","pH_insitu",2011-06-08 10:01:00,7.04,"Méthode inconnue liquide"
"32773","BV Cens","CENS à NANTES / 04146950","Carbone organique dissous",2009-10-14 10:00:00,8.4,"Méthode inconnue liquide"
"32774","BV Cens","CENS à NANTES / 04146950","Phosphates",2009-10-14 10:00:00,0.81,"Méthode inconnue liquide"
"32775","BV Cens","CENS à NANTES / 04146950","Phosphore total",2009-10-14 10:00:00,0.29,"Méthode inconnue liquide"
"32776","BV Cens","CENS à NANTES / 04146950","Nitrates",2009-10-14 10:00:00,4,"Méthode inconnue liquide"
"32777","BV Cens","CENS à NANTES / 04146950","Nitrites",2009-10-14 10:00:00,0.19,"Méthode inconnue liquide"
"32778","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2009-10-14 10:00:00,0.41,"Méthode inconnue liquide"
"32779","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2009-10-14 10:00:00,2.2,"Méthode inconnue liquide"
"32780","BV Cens","CENS à NANTES / 04146950","O2_insitu",2009-10-14 10:00:00,4.43,"Méthode inconnue liquide"
"32781","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2009-10-14 10:00:00,302,"Méthode inconnue liquide"
"32782","BV Cens","CENS à NANTES / 04146950","pH_insitu",2009-10-14 10:00:00,8.06,"Méthode inconnue liquide"
"32783","BV Cens","CENS à NANTES / 04146950","pH_insitu",2013-04-12 09:50:00,7.13,"Méthode inconnue liquide"
"32784","BV Cens","CENS à NANTES / 04146950","EC_25C_insitu",2013-04-12 09:50:00,179,"Méthode inconnue liquide"
"32785","BV Cens","CENS à NANTES / 04146950","O2_insitu",2013-04-12 09:50:00,10.4,"Méthode inconnue liquide"
"32786","BV Cens","CENS à NANTES / 04146950","DBO5 sur échantillon homogène",2013-04-12 09:50:00,2,"Méthode inconnue liquide"
"32787","BV Cens","CENS à NANTES / 04146950","Azote ammoniacal",2013-04-12 09:50:00,0.06,"Méthode inconnue liquide"
"32788","BV Cens","CENS à NANTES / 04146950","Nitrites",2013-04-12 09:50:00,0.08,"Méthode inconnue liquide"
"32789","BV Cens","CENS à NANTES / 04146950","Nitrates",2013-04-12 09:50:00,6,"Méthode inconnue liquide"
"32790","BV Cens","CENS à NANTES / 04146950","Phosphore total",2013-04-12 09:50:00,0.17,"Méthode inconnue liquide"
"32791","BV Cens","CENS à NANTES / 04146950","Phosphates",2013-04-12 09:50:00,0.14,"Méthode inconnue liquide"
