"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"1245","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Co_f0.45um",2015-01-15 11:15:00,NA,"ICP-OES-1"
"1246","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ca_f0.45um",2015-01-15 11:15:00,22.887,"ICP-OES-1"
"1247","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ba_f0.45um",2015-01-15 11:15:00,0.015,"ICP-OES-1"
"1248","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","B_f0.45um",2015-01-15 11:15:00,0.034,"ICP-OES-1"
"1249","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Zn",2015-01-15 10:30:00,84.4,"ICP-OES-1"
"1250","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Sr",2015-01-15 10:30:00,0.066,"ICP-OES-1"
"1251","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Phosphore total",2015-01-15 10:30:00,1.444,"ICP-OES-1"
"1252","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ni",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1253","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Na",2015-01-15 10:30:00,15.885,"ICP-OES-1"
"1254","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mn",2015-01-15 10:30:00,0.016,"ICP-OES-1"
"1255","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mg",2015-01-15 10:30:00,2.772,"ICP-OES-1"
"1256","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Li",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1257","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","K",2015-01-15 10:30:00,6.051,"ICP-OES-1"
"1258","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Fe",2015-01-15 10:30:00,0.213,"ICP-OES-1"
"1259","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Cu",2015-01-15 10:30:00,0.038,"ICP-OES-1"
"1260","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Co",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1261","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ca",2015-01-15 10:30:00,23.176,"ICP-OES-1"
"1262","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ba",2015-01-15 10:30:00,0.019,"ICP-OES-1"
"1263","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","B",2015-01-15 10:30:00,0.08,"ICP-OES-1"
"1264","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Si_f0.45um",2015-01-15 10:30:00,3.048,"ICP-OES-1"
"1265","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Zn_f0.45um",2015-01-15 10:30:00,40.6,"ICP-OES-1"
"1266","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Sr_f0.45um",2015-01-15 10:30:00,0.064,"ICP-OES-1"
"1267","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","P_f0.45um",2015-01-15 10:30:00,1.007,"ICP-OES-1"
"1268","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ni_f0.45um",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1269","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Na_f0.45um",2015-01-15 10:30:00,16.378,"ICP-OES-1"
"1270","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mn_f0.45um",2015-01-15 10:30:00,0.008,"ICP-OES-1"
"1271","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mg_f0.45um",2015-01-15 10:30:00,2.655,"ICP-OES-1"
"1272","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Li_f0.45um",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1273","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","K_f0.45um",2015-01-15 10:30:00,6.016,"ICP-OES-1"
"1274","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Fe_f0.45um",2015-01-15 10:30:00,0.049,"ICP-OES-1"
"1275","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Cu_f0.45um",2015-01-15 10:30:00,28.2,"ICP-OES-1"
"1276","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Co_f0.45um",2015-01-15 10:30:00,NA,"ICP-OES-1"
"1277","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ca_f0.45um",2015-01-15 10:30:00,21.658,"ICP-OES-1"
"1278","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ba_f0.45um",2015-01-15 10:30:00,0.013,"ICP-OES-1"
"1279","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","B_f0.45um",2015-01-15 10:30:00,0.048,"ICP-OES-1"
"1280","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Zn",2015-01-15 09:45:00,92,"ICP-OES-1"
"1281","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Sr",2015-01-15 09:45:00,0.068,"ICP-OES-1"
"1282","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Phosphore total",2015-01-15 09:45:00,1.841,"ICP-OES-1"
"1283","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ni",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1284","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Na",2015-01-15 09:45:00,16.627,"ICP-OES-1"
"1285","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mn",2015-01-15 09:45:00,0.02,"ICP-OES-1"
"1286","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mg",2015-01-15 09:45:00,2.863,"ICP-OES-1"
"1287","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Li",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1288","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","K",2015-01-15 09:45:00,6.466,"ICP-OES-1"
"1289","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Fe",2015-01-15 09:45:00,0.311,"ICP-OES-1"
"1290","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Cu",2015-01-15 09:45:00,0.019,"ICP-OES-1"
"1291","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Co",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1292","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ca",2015-01-15 09:45:00,23.778,"ICP-OES-1"
"1293","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ba",2015-01-15 09:45:00,0.023,"ICP-OES-1"
"1294","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","B",2015-01-15 09:45:00,0.088,"ICP-OES-1"
"1295","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Si_f0.45um",2015-01-15 09:45:00,2.956,"ICP-OES-1"
"1296","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Zn_f0.45um",2015-01-15 09:45:00,47.7,"ICP-OES-1"
"1297","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Sr_f0.45um",2015-01-15 09:45:00,0.064,"ICP-OES-1"
"1298","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","P_f0.45um",2015-01-15 09:45:00,1.307,"ICP-OES-1"
"1299","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ni_f0.45um",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1300","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Na_f0.45um",2015-01-15 09:45:00,17.324,"ICP-OES-1"
"1301","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mn_f0.45um",2015-01-15 09:45:00,0.013,"ICP-OES-1"
"1302","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Mg_f0.45um",2015-01-15 09:45:00,2.703,"ICP-OES-1"
"1303","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Li_f0.45um",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1304","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","K_f0.45um",2015-01-15 09:45:00,6.342,"ICP-OES-1"
"1305","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Fe_f0.45um",2015-01-15 09:45:00,0.035,"ICP-OES-1"
"1306","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Cu_f0.45um",2015-01-15 09:45:00,8.9,"ICP-OES-1"
"1307","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Co_f0.45um",2015-01-15 09:45:00,NA,"ICP-OES-1"
"1308","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ca_f0.45um",2015-01-15 09:45:00,22.276,"ICP-OES-1"
"1309","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","Ba_f0.45um",2015-01-15 09:45:00,0.015,"ICP-OES-1"
"1310","BV Pin Sec","Debitmetre Pin-Sec_EU / PIN-SEC_0037","B_f0.45um",2015-01-15 09:45:00,0.041,"ICP-OES-1"
"1311","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn",2015-01-15 15:00:00,53.9,"ICP-OES-1"
"1312","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr",2015-01-15 15:00:00,0.113,"ICP-OES-1"
"1313","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Phosphore total",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1314","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1315","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na",2015-01-15 15:00:00,14.347,"ICP-OES-1"
"1316","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn",2015-01-15 15:00:00,0.016,"ICP-OES-1"
"1317","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg",2015-01-15 15:00:00,6.267,"ICP-OES-1"
"1318","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1319","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K",2015-01-15 15:00:00,4.247,"ICP-OES-1"
"1320","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe",2015-01-15 15:00:00,0.245,"ICP-OES-1"
"1321","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu",2015-01-15 15:00:00,0.008,"ICP-OES-1"
"1322","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1323","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca",2015-01-15 15:00:00,38.349,"ICP-OES-1"
"1324","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba",2015-01-15 15:00:00,0.034,"ICP-OES-1"
"1325","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B",2015-01-15 15:00:00,0.061,"ICP-OES-1"
"1326","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Si_f0.45um",2015-01-15 15:00:00,5.63,"ICP-OES-1"
"1327","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn_f0.45um",2015-01-15 15:00:00,48.7,"ICP-OES-1"
"1328","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr_f0.45um",2015-01-15 15:00:00,0.113,"ICP-OES-1"
"1329","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","P_f0.45um",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1330","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni_f0.45um",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1331","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na_f0.45um",2015-01-15 15:00:00,14.013,"ICP-OES-1"
"1332","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn_f0.45um",2015-01-15 15:00:00,0.013,"ICP-OES-1"
"1333","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg_f0.45um",2015-01-15 15:00:00,6.226,"ICP-OES-1"
"1334","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li_f0.45um",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1335","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K_f0.45um",2015-01-15 15:00:00,4.183,"ICP-OES-1"
"1336","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe_f0.45um",2015-01-15 15:00:00,0.068,"ICP-OES-1"
"1337","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu_f0.45um",2015-01-15 15:00:00,5.7,"ICP-OES-1"
"1338","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co_f0.45um",2015-01-15 15:00:00,NA,"ICP-OES-1"
"1339","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca_f0.45um",2015-01-15 15:00:00,37.99,"ICP-OES-1"
"1340","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba_f0.45um",2015-01-15 15:00:00,0.031,"ICP-OES-1"
"1341","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B_f0.45um",2015-01-15 15:00:00,0.037,"ICP-OES-1"
"1342","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn",2015-01-15 14:30:00,50.4,"ICP-OES-1"
"1343","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr",2015-01-15 14:30:00,0.1,"ICP-OES-1"
"1344","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Phosphore total",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1345","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1346","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na",2015-01-15 14:30:00,13.473,"ICP-OES-1"
"1347","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn",2015-01-15 14:30:00,0.015,"ICP-OES-1"
"1348","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg",2015-01-15 14:30:00,5.557,"ICP-OES-1"
"1349","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1350","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K",2015-01-15 14:30:00,4.278,"ICP-OES-1"
"1351","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe",2015-01-15 14:30:00,0.22,"ICP-OES-1"
"1352","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu",2015-01-15 14:30:00,0.007,"ICP-OES-1"
"1353","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1354","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca",2015-01-15 14:30:00,34.18,"ICP-OES-1"
"1355","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba",2015-01-15 14:30:00,0.03,"ICP-OES-1"
"1356","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B",2015-01-15 14:30:00,0.042,"ICP-OES-1"
"1357","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Si_f0.45um",2015-01-15 14:30:00,5.102,"ICP-OES-1"
"1358","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn_f0.45um",2015-01-15 14:30:00,43.2,"ICP-OES-1"
"1359","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr_f0.45um",2015-01-15 14:30:00,0.1,"ICP-OES-1"
"1360","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","P_f0.45um",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1361","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni_f0.45um",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1362","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na_f0.45um",2015-01-15 14:30:00,12.586,"ICP-OES-1"
"1363","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn_f0.45um",2015-01-15 14:30:00,0.012,"ICP-OES-1"
"1364","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg_f0.45um",2015-01-15 14:30:00,5.503,"ICP-OES-1"
"1365","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li_f0.45um",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1366","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K_f0.45um",2015-01-15 14:30:00,3.825,"ICP-OES-1"
"1367","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe_f0.45um",2015-01-15 14:30:00,0.077,"ICP-OES-1"
"1368","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu_f0.45um",2015-01-15 14:30:00,4.7,"ICP-OES-1"
"1369","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co_f0.45um",2015-01-15 14:30:00,NA,"ICP-OES-1"
"1370","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca_f0.45um",2015-01-15 14:30:00,33.73,"ICP-OES-1"
"1371","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba_f0.45um",2015-01-15 14:30:00,0.028,"ICP-OES-1"
"1372","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B_f0.45um",2015-01-15 14:30:00,0.038,"ICP-OES-1"
"1373","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn",2015-01-15 14:00:00,58.7,"ICP-OES-1"
"1374","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr",2015-01-15 14:00:00,0.074,"ICP-OES-1"
"1375","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Phosphore total",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1376","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1377","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na",2015-01-15 14:00:00,10.003,"ICP-OES-1"
"1378","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn",2015-01-15 14:00:00,0.013,"ICP-OES-1"
"1379","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg",2015-01-15 14:00:00,4.078,"ICP-OES-1"
"1380","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1381","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K",2015-01-15 14:00:00,3.047,"ICP-OES-1"
"1382","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe",2015-01-15 14:00:00,0.233,"ICP-OES-1"
"1383","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu",2015-01-15 14:00:00,0.006,"ICP-OES-1"
"1384","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1385","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca",2015-01-15 14:00:00,25.147,"ICP-OES-1"
"1386","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba",2015-01-15 14:00:00,0.024,"ICP-OES-1"
"1387","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B",2015-01-15 14:00:00,0.035,"ICP-OES-1"
"1388","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Si_f0.45um",2015-01-15 14:00:00,4.762,"ICP-OES-1"
"1389","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn_f0.45um",2015-01-15 14:00:00,60.1,"ICP-OES-1"
"1390","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr_f0.45um",2015-01-15 14:00:00,0.079,"ICP-OES-1"
"1391","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","P_f0.45um",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1392","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni_f0.45um",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1393","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na_f0.45um",2015-01-15 14:00:00,10.347,"ICP-OES-1"
"1394","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn_f0.45um",2015-01-15 14:00:00,0.015,"ICP-OES-1"
"1395","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg_f0.45um",2015-01-15 14:00:00,4.318,"ICP-OES-1"
"1396","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li_f0.45um",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1397","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K_f0.45um",2015-01-15 14:00:00,3.271,"ICP-OES-1"
"1398","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe_f0.45um",2015-01-15 14:00:00,0.374,"ICP-OES-1"
"1399","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu_f0.45um",2015-01-15 14:00:00,6.2,"ICP-OES-1"
"1400","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co_f0.45um",2015-01-15 14:00:00,NA,"ICP-OES-1"
"1401","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca_f0.45um",2015-01-15 14:00:00,26.88,"ICP-OES-1"
"1402","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba_f0.45um",2015-01-15 14:00:00,0.027,"ICP-OES-1"
"1403","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B_f0.45um",2015-01-15 14:00:00,0.026,"ICP-OES-1"
"1404","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn",2015-01-15 13:15:00,47.8,"ICP-OES-1"
"1405","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr",2015-01-15 13:15:00,0.062,"ICP-OES-1"
"1406","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Phosphore total",2015-01-15 13:15:00,0.131,"ICP-OES-1"
"1407","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1408","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na",2015-01-15 13:15:00,8.232,"ICP-OES-1"
"1409","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn",2015-01-15 13:15:00,0.021,"ICP-OES-1"
"1410","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg",2015-01-15 13:15:00,3.434,"ICP-OES-1"
"1411","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1412","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K",2015-01-15 13:15:00,2.813,"ICP-OES-1"
"1413","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe",2015-01-15 13:15:00,0.493,"ICP-OES-1"
"1414","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Cu",2015-01-15 13:15:00,0.006,"ICP-OES-1"
"1415","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Co",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1416","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ca",2015-01-15 13:15:00,22.004,"ICP-OES-1"
"1417","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ba",2015-01-15 13:15:00,0.023,"ICP-OES-1"
"1418","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","B",2015-01-15 13:15:00,0.05,"ICP-OES-1"
"1419","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Si_f0.45um",2015-01-15 13:15:00,3.429,"ICP-OES-1"
"1420","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Zn_f0.45um",2015-01-15 13:15:00,37.4,"ICP-OES-1"
"1421","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Sr_f0.45um",2015-01-15 13:15:00,0.067,"ICP-OES-1"
"1422","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","P_f0.45um",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1423","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Ni_f0.45um",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1424","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Na_f0.45um",2015-01-15 13:15:00,8.715,"ICP-OES-1"
"1425","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mn_f0.45um",2015-01-15 13:15:00,0.01,"ICP-OES-1"
"1426","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Mg_f0.45um",2015-01-15 13:15:00,3.603,"ICP-OES-1"
"1427","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Li_f0.45um",2015-01-15 13:15:00,NA,"ICP-OES-1"
"1428","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","K_f0.45um",2015-01-15 13:15:00,2.965,"ICP-OES-1"
"1429","BV Pin Sec","Debitmetre Pin-Sec_EP / PIN-SEC_0036","Fe_f0.45um",2015-01-15 13:15:00,0.074,"ICP-OES-1"
