"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"29473","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Difénoconazole",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29474","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diéthofencarbe",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29475","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diclobutrazol",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29476","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diallate",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29477","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Desmetryne",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29478","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Desméthylisoproturon (= 1 (4-",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29479","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Desméthylchlortoluron (= 1 (3 chloro 4",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29480","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Déméthon s méthyl sulfone",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29481","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyromazine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29482","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyprosulfamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29483","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyprodinil",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29484","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyproconazole",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29485","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyflufénamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29486","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cycluron",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29487","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cybutryne ( = Irgarol)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29488","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyazofamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29489","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cyanazine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29490","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Coumaphos",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29491","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chlothianidine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29492","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cloquintocet méxyl",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29493","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Clomazone",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29494","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Clofentézine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29495","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chlortoluron",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29496","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chlorsulfuron",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29497","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chloroxuron",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29498","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Chloridazone (= Pyrazon)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29499","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carfentrazone éthyl",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29500","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carboxine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29501","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbofuran 3-Hydroxy",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29502","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbofuran",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29503","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbétamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29504","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbendazime",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29505","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Carbaryl",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29506","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Cadusafos",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29507","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Buturon",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29508","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Butraline",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29509","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Buprofézine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29510","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Bupirimate",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29511","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Bromuconazole",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29512","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Boscalid =(Nicobifen)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29513","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Bitertanol",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29514","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Benthiocarbe (=Thiobencarbe)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29515","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Benfuracarbe",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29516","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Bendiocarbe",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29517","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Bénalaxyl (dont Bénalaxyl M)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29518","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Béflubutamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29519","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Azoxystrobine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29520","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Azaméthiphos",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29521","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Azaconazole",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29522","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Atrazine déséthyl (DEA)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29523","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Atrazine désisopropyl (= DIA ou",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29524","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Atrazine déséthyl 2 hydroxy",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29525","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Atrazine 2 hydroxy",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29526","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Atrazine",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29527","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Amidosulfuron",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29528","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Amétryne",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29529","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Aldicarbe sulfoxyde",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29530","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Aldicarbe sulfone",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29531","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Aldicarbe",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29532","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Acibenzolar s méthyl",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29533","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Acétochlore",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29534","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Acétamipride",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29535","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","2.6 Dichlorobenzamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29536","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","2 Chloro N (2.6 DiEthylPhényl)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29537","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","2 amino N isopropylbenzamide",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29538","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","1 (4 isopropylphényl) urée (=IPPU)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29539","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","1 (3.4 DiChloroPhényl) Urée (= DCPU)",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29540","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","1 (3.4 DiChloroPhényl) 3 MéthylUrée",2018-01-18 12:00:00,NA,"LC/MS/MS INOVALYS"
"29541","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Vinchlozoline",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29542","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Trifluraline",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29543","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Trichlorfon",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29544","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Triazophos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29545","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tralométrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29546","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tolylfluanide",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29547","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tolchlofos méthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29548","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tétraméthrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29549","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tétradifon",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29550","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tétrachlorvinphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29551","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Terbuphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29552","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Téfluthrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29553","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Tau fluvalinate (I & II)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29554","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Quinoxyfen",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29555","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Quinalphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29556","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pyrimiphos méthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29557","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pyrimiphos éthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29558","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pyridabène",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29559","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pyraflufen éthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29560","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Propargite",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29561","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Procymidone",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29562","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Phosalone",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29563","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Phorate",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29564","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Perméthrine (cis+trans)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29565","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pentachlorobenzène",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29566","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Pendiméthaline",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29567","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Parathion méthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29568","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Parathion éthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29569","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Paclobutrazole",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29570","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Oxyfluorfène",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29571","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Oxadiazon",2018-01-18 12:00:00,0.002,"SBSE/GC/MS/MS INOVALYS"
"29572","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Oxadiargyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29573","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Nuarimol",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29574","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Nonachlore ( trans)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29575","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mirex (= Perchlordecone)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29576","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Métoxychlore",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29885","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Méthacriphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29886","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Mefenpyr diéthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29887","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Malathion",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29888","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Lindane (=HCH gamma)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29889","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Lambda Cyhalothrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29890","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Krésoxim méthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29891","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Isophenphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29892","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Isodrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29893","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Iodofenphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29894","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Hexachlorobutadiène 1.3",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29895","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Heptachlore epoxyde (Trans)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29896","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Heptachlore epoxyde (Cis)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29897","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Heptachlore",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29898","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCH epsilon",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29899","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCH delta",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29900","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCH bêta",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29901","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCH alpha",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29902","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCH (somme",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29903","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","HCB (Hexachlorobenzene)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29904","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fonofos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29905","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fluroxypyr méthyl heptyl ester",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29906","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Flurochloridone",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29907","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Flumioxazine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29908","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fludioxonil",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29909","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fipronil sulfone",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29910","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fipronil",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29911","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fenvalerate",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29912","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fenthion",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29913","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fenpropathrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29914","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fénoxaprop éthyl (dont Fénoxaprop P",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29915","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fenitrothion",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29916","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Fenchlorphos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29917","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Famoxadone",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29918","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Etrimfos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29919","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Etofenprox",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29920","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ethofumésate",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29921","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Ethion (=diéthion)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29922","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Endrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29923","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Endosulfan sulfate",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29924","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Endosulfan II (bêta)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29925","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Endosulfan I (alpha)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29926","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Endosulfan (somme alpha + bêta)",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29927","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Disulfoton",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29928","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dieldrine",2018-01-18 12:00:00,0.004,"SBSE/GC/MS/MS INOVALYS"
"29929","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dicofol (op'+pp')",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29930","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diclofop méthyl",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29931","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dichlorvos",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29932","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dichlofenthion",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29933","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Dichlobenil",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29934","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Diazinon",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
"29935","Écoquartier Bottière-Chesnaie","Noue_Dumont_Amont / EcoQUA_015","Deltaméthrine",2018-01-18 12:00:00,NA,"SBSE/GC/MS/MS INOVALYS"
