"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"103",29163,"Noue ZAC de la Brosse","NB_01","Mo",2016-06-14 13:40:00,0.03,"ICP-OES-1"
"104",29165,"Noue ZAC de la Brosse","NB_01","Ni",2016-06-14 13:40:00,8.199,"ICP-MS 2008/2016"
"105",29167,"Noue ZAC de la Brosse","NB_01","Pb",2016-06-14 13:40:00,2.526,"ICP-MS 2008/2016"
"106",29168,"Noue ZAC de la Brosse","NB_01","Sr",2016-06-14 13:40:00,0.199,"ICP-OES-1"
"107",29169,"Noue ZAC de la Brosse","NB_01","Ti",2016-06-14 13:40:00,0.01,"ICP-OES-1"
"108",29170,"Noue ZAC de la Brosse","NB_01","V",2016-06-14 13:40:00,3.572,"ICP-MS 2008/2016"
"109",29171,"Noue ZAC de la Brosse","NB_01","Zn",2016-06-14 13:40:00,62.6,"ICP-1"
"110",29174,"Noue ZAC de la Brosse","NB_01","As_F0.45um",2016-06-14 13:40:00,9.865,"ICP-1"
"111",29178,"Noue ZAC de la Brosse","NB_01","Co_F0.45um",2016-06-14 13:40:00,0.002,"ICP-OES-1"
"112",29179,"Noue ZAC de la Brosse","NB_01","Cr_F0.45um",2016-06-14 13:40:00,3.454,"ICP-MS 2008/2016"
"113",29180,"Noue ZAC de la Brosse","NB_01","Cu_F0.45um",2016-06-14 13:40:00,8.566,"ICP-MS 2008/2016"
"114",29187,"Noue ZAC de la Brosse","NB_01","Ni_F0.45um",2016-06-14 13:40:00,3.504,"ICP-MS 2008/2016"
"115",29189,"Noue ZAC de la Brosse","NB_01","Pb_F0.45um",2016-06-14 13:40:00,2.164,"ICP-MS 2008/2016"
"116",29190,"Noue ZAC de la Brosse","NB_01","Sr_F0.45um",2016-06-14 13:40:00,0.004,"ICP-OES-1"
"117",29191,"Noue ZAC de la Brosse","NB_01","Ti_F0.45um",2016-06-14 13:40:00,0.059,"ICP-OES-1"
"118",29192,"Noue ZAC de la Brosse","NB_01","V_F0.45um",2016-06-14 13:40:00,3.333,"ICP-MS 2008/2016"
