"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"32994","Prairie de Mauves","Puits 3 / PDM_0018","O2_insitu",2017-09-26 09:27:00,3,"Électrochimie"
"32995","Prairie de Mauves","Puits 3 / PDM_0018","pH_insitu",2017-09-26 09:27:00,6.96,"Potentiométrie (pH)"
"32996","Prairie de Mauves","Puits 3 / PDM_0018","EC_25C_insitu",2017-09-26 09:27:00,605,"Electrométrie (conductivité)"
"32997","Prairie de Mauves","Puits 3 / PDM_0018","T_insitu",2017-09-26 09:27:00,15.4,"Thermométrie"
"32998","Prairie de Mauves","Puits 5 / PDM_0020","Eh_corr_insitu",2017-09-26 12:00:00,427,"Potentiométrie"
"32999","Prairie de Mauves","Puits 5 / PDM_0020","O2_insitu",2017-09-26 12:00:00,8.1,"Électrochimie"
"33000","Prairie de Mauves","Puits 5 / PDM_0020","pH_insitu",2017-09-26 12:00:00,7.43,"Potentiométrie (pH)"
"33001","Prairie de Mauves","Puits 5 / PDM_0020","EC_25C_insitu",2017-09-26 12:00:00,770,"Electrométrie (conductivité)"
"33002","Prairie de Mauves","Puits 5 / PDM_0020","T_insitu",2017-09-26 12:00:00,16,"Thermométrie"
"33003","Prairie de Mauves","PZ1 bis / PDM_0083","Eh_corr_insitu",2017-09-27 14:40:00,73,"Potentiométrie"
"33004","Prairie de Mauves","PZ1 bis / PDM_0083","O2_insitu",2017-09-27 14:40:00,0.31,"Électrochimie"
"33005","Prairie de Mauves","PZ1 bis / PDM_0083","pH_insitu",2017-09-27 14:40:00,6.69,"Potentiométrie (pH)"
"33006","Prairie de Mauves","PZ1 bis / PDM_0083","EC_25C_insitu",2017-09-27 14:40:00,3850,"Electrométrie (conductivité)"
"33007","Prairie de Mauves","PZ1 bis / PDM_0083","T_insitu",2017-09-27 14:40:00,17.5,"Thermométrie"
"33008","Prairie de Mauves","PZ3 bis / PDM_0085","Eh_corr_insitu",2017-09-28 08:55:00,99.1,"Potentiométrie"
"33009","Prairie de Mauves","PZ3 bis / PDM_0085","O2_insitu",2017-09-28 08:55:00,0.31,"Électrochimie"
"33010","Prairie de Mauves","PZ3 bis / PDM_0085","pH_insitu",2017-09-28 08:55:00,7.08,"Potentiométrie (pH)"
"33011","Prairie de Mauves","PZ3 bis / PDM_0085","EC_25C_insitu",2017-09-28 08:55:00,713,"Electrométrie (conductivité)"
"33012","Prairie de Mauves","PZ3 bis / PDM_0085","T_insitu",2017-09-28 08:55:00,16.7,"Thermométrie"
"33013","Prairie de Mauves","PZ5 Long / PDM_0086","Eh_corr_insitu",2017-09-26 13:55:00,100,"Potentiométrie"
"33014","Prairie de Mauves","PZ5 Long / PDM_0086","O2_insitu",2017-09-26 13:55:00,0.72,"Électrochimie"
"33015","Prairie de Mauves","PZ5 Long / PDM_0086","pH_insitu",2017-09-26 13:55:00,6.88,"Potentiométrie (pH)"
"33016","Prairie de Mauves","PZ5 Long / PDM_0086","EC_25C_insitu",2017-09-26 13:55:00,1912,"Electrométrie (conductivité)"
"33017","Prairie de Mauves","PZ5 Long / PDM_0086","T_insitu",2017-09-26 13:55:00,18.2,"Thermométrie"
"33018","Prairie de Mauves","PZ8 / PDM_0008","Eh_corr_insitu",2017-09-27 10:45:00,49,"Potentiométrie"
"33019","Prairie de Mauves","Puits 6 / PDM_0021","Pb",2017-04-04 09:03:00,0.3538,"ICP-MS 2017/20xx-1"
"33501","Prairie de Mauves","PZ8 / PDM_0008","O2_insitu",2017-09-27 10:45:00,0.04,"Électrochimie"
"33502","Prairie de Mauves","PZ8 / PDM_0008","pH_insitu",2017-09-27 10:45:00,6.76,"Potentiométrie (pH)"
"33503","Prairie de Mauves","PZ8 / PDM_0008","EC_25C_insitu",2017-09-27 10:45:00,4200,"Electrométrie (conductivité)"
"33504","Prairie de Mauves","PZ8 / PDM_0008","T_insitu",2017-09-27 10:45:00,18.3,"Thermométrie"
"33505","Prairie de Mauves","PZ11 / PDM_0080","Eh_corr_insitu",2017-09-27 11:25:00,45,"Potentiométrie"
"33506","Prairie de Mauves","PZ11 / PDM_0080","O2_insitu",2017-09-27 11:25:00,0.09,"Électrochimie"
"33507","Prairie de Mauves","PZ11 / PDM_0080","pH_insitu",2017-09-27 11:25:00,6.71,"Potentiométrie (pH)"
"33508","Prairie de Mauves","PZ11 / PDM_0080","EC_25C_insitu",2017-09-27 11:25:00,3830,"Electrométrie (conductivité)"
"33509","Prairie de Mauves","PZ11 / PDM_0080","T_insitu",2017-09-27 11:25:00,17.2,"Thermométrie"
"33510","Prairie de Mauves","PZ15 / PDM_0082","Eh_corr_insitu",2017-09-28 07:55:00,51,"Potentiométrie"
"33511","Prairie de Mauves","PZ15 / PDM_0082","O2_insitu",2017-09-28 07:55:00,0.11,"Électrochimie"
"33512","Prairie de Mauves","PZ15 / PDM_0082","pH_insitu",2017-09-28 07:55:00,6.82,"Potentiométrie (pH)"
"33513","Prairie de Mauves","PZ15 / PDM_0082","EC_25C_insitu",2017-09-28 07:55:00,1600,"Electrométrie (conductivité)"
"33514","Prairie de Mauves","PZ15 / PDM_0082","T_insitu",2017-09-28 07:55:00,14.7,"Thermométrie"
"33515","Prairie de Mauves","PZ16 / PDM_0088","T_insitu",2017-09-26 15:00:00,18.2,"Thermométrie"
"33517","Prairie de Mauves","PZ3 bis / PDM_0085","EC_25C_insitu",2019-03-21 10:35:00,600,"Electrométrie (conductivité)"
"33521","Prairie de Mauves","PZ3 bis / PDM_0085","pH_insitu",2019-03-21 10:35:00,7.2,"Potentiométrie (pH)"
"33522","Prairie de Mauves","PZ3 bis / PDM_0085","O2_insitu",2019-03-21 10:35:00,4.3,"Électrochimie"
"33523","Prairie de Mauves","PZ3 bis / PDM_0085","Eh_corr_insitu",2019-03-21 10:35:00,279.8,"Potentiométrie"
"33524","Prairie de Mauves","PZ5 Long / PDM_0086","T_insitu",2019-03-19 13:36:00,12.1,"Thermométrie"
"33525","Prairie de Mauves","PZ5 Long / PDM_0086","EC_25C_insitu",2019-03-19 13:36:00,437,"Electrométrie (conductivité)"
