"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"2683","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,184.6,"Extraction CaCl2 + ICP-MS"
"2684","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.4,"Extraction CaCl2 + ICP-MS"
"2685","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,19.8,"Extraction CaCl2 + ICP-MS"
"2686","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,1.71,"Extraction CaCl2 + ICP-OES"
"2687","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,0.24,"Extraction CaCl2 + ICP-OES"
"2688","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,6.9,"Extraction CaCl2 + ICP-OES"
"2689","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,5.24,"Extraction CaCl2 + ICP-OES"
"2690","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,261.9,"Extraction CaCl2 + ICP-MS"
"2691","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.45,"Extraction CaCl2 + ICP-MS"
"2692","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.89,"Extraction CaCl2 + ICP-MS"
"2693","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ba_CaCl2",2014-04-28 12:00:00,0.29,"Extraction CaCl2 + ICP-OES"
"2694","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Al_CaCl2",2014-04-28 12:00:00,0.15,"Extraction CaCl2 + ICP-OES"
"2695","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,290.7,"Extraction CaCl2 + ICP-MS"
"2696","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.23,"Extraction CaCl2 + ICP-MS"
"2697","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,23.25,"Extraction CaCl2 + ICP-MS"
"2698","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,1.57,"Extraction CaCl2 + ICP-OES"
"2699","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,0.18,"Extraction CaCl2 + ICP-OES"
"2700","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,9.73,"Extraction CaCl2 + ICP-OES"
"2701","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,9.6,"Extraction CaCl2 + ICP-OES"
"2702","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,190.4,"Extraction CaCl2 + ICP-MS"
"2703","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.27,"Extraction CaCl2 + ICP-MS"
"2704","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.48,"Extraction CaCl2 + ICP-MS"
"2705","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,1.86,"Extraction CaCl2 + ICP-MS"
"2706","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,263.3,"Extraction CaCl2 + ICP-MS"
"2707","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.22,"Extraction CaCl2 + ICP-MS"
"2708","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.14,"Extraction CaCl2 + ICP-MS"
"2709","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,14.53,"Extraction CaCl2 + ICP-MS"
"2710","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,0.73,"Extraction CaCl2 + ICP-OES"
"2711","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,0.69,"Extraction CaCl2 + ICP-OES"
"2712","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,5.15,"Extraction CaCl2 + ICP-OES"
"2713","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,6.34,"Extraction CaCl2 + ICP-OES"
"2714","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.42,"Extraction CaCl2 + ICP-MS"
"2715","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ba_CaCl2",2014-04-28 12:00:00,0.23,"Extraction CaCl2 + ICP-OES"
"2716","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.19,"Extraction CaCl2 + ICP-MS"
"2717","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,116.7,"Extraction CaCl2 + ICP-MS"
"2718","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.14,"Extraction CaCl2 + ICP-OES"
"2719","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,NA,"Extraction CaCl2 + ICP-MS"
"2720","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,13.64,"Extraction CaCl2 + ICP-MS"
"2721","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,0.4,"Extraction CaCl2 + ICP-OES"
"2722","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,1.41,"Extraction CaCl2 + ICP-OES"
"2723","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,2.35,"Extraction CaCl2 + ICP-OES"
"2724","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,2.38,"Extraction CaCl2 + ICP-OES"
"2725","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.23,"Extraction CaCl2 + ICP-OES"
"2726","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.39,"Extraction CaCl2 + ICP-MS"
"2727","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,1.66,"Extraction CaCl2 + ICP-MS"
"2728","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ba_CaCl2",2014-04-28 12:00:00,0.13,"Extraction CaCl2 + ICP-OES"
"2729","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.48,"Extraction CaCl2 + ICP-MS"
"2730","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,219.1,"Extraction CaCl2 + ICP-MS"
"2731","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.73,"Extraction CaCl2 + ICP-MS"
"2732","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.41,"Extraction CaCl2 + ICP-OES"
"2733","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","P_CaCl2",2014-04-28 12:00:00,0.13,"Extraction CaCl2 + ICP-OES"
"2734","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,34.26,"Extraction CaCl2 + ICP-MS"
"2735","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,1.42,"Extraction CaCl2 + ICP-OES"
"2736","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,4.54,"Extraction CaCl2 + ICP-OES"
"2737","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,12.88,"Extraction CaCl2 + ICP-OES"
"2738","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,9,"Extraction CaCl2 + ICP-OES"
"2739","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.28,"Extraction CaCl2 + ICP-OES"
"2740","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.84,"Extraction CaCl2 + ICP-MS"
"2741","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,3.51,"Extraction CaCl2 + ICP-MS"
"2742","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ba_CaCl2",2014-04-28 12:00:00,0.36,"Extraction CaCl2 + ICP-OES"
"2743","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.95,"Extraction CaCl2 + ICP-MS"
"2744","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Al_CaCl2",2014-04-28 12:00:00,0.14,"Extraction CaCl2 + ICP-OES"
"2745","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,200.6,"Extraction CaCl2 + ICP-MS"
"2746","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.8,"Extraction CaCl2 + ICP-MS"
"2747","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.25,"Extraction CaCl2 + ICP-OES"
"2748","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Pb_CaCl2",2014-04-28 12:00:00,0.11,"Extraction CaCl2 + ICP-MS"
"2749","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","P_CaCl2",2014-04-28 12:00:00,0.12,"Extraction CaCl2 + ICP-OES"
"2750","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,30.29,"Extraction CaCl2 + ICP-MS"
"2751","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,1.08,"Extraction CaCl2 + ICP-OES"
"2752","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,3.02,"Extraction CaCl2 + ICP-OES"
"2753","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mg_CaCl2",2014-04-28 12:00:00,5.74,"Extraction CaCl2 + ICP-OES"
"2754","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","K_CaCl2",2014-04-28 12:00:00,4.94,"Extraction CaCl2 + ICP-OES"
"2755","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cu_CaCl2",2014-04-28 12:00:00,0.37,"Extraction CaCl2 + ICP-OES"
"2756","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cr_CaCl2",2014-04-28 12:00:00,0.56,"Extraction CaCl2 + ICP-MS"
"2757","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Cd_CaCl2",2014-04-28 12:00:00,3.06,"Extraction CaCl2 + ICP-MS"
"2758","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ba_CaCl2",2014-04-28 12:00:00,0.25,"Extraction CaCl2 + ICP-OES"
"2759","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","As_CaCl2",2014-04-28 12:00:00,2.67,"Extraction CaCl2 + ICP-MS"
"2760","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Al_CaCl2",2014-04-28 12:00:00,0.21,"Extraction CaCl2 + ICP-OES"
"2761","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Zn_CaCl2",2014-04-28 12:00:00,111.3,"Extraction CaCl2 + ICP-MS"
"2762","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","V_CaCl2",2014-04-28 12:00:00,0.36,"Extraction CaCl2 + ICP-MS"
"2763","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Sr_CaCl2",2014-04-28 12:00:00,0.15,"Extraction CaCl2 + ICP-OES"
"2764","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Ni_CaCl2",2014-04-28 12:00:00,11.01,"Extraction CaCl2 + ICP-MS"
"2765","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Na_CaCl2",2014-04-28 12:00:00,0.56,"Extraction CaCl2 + ICP-OES"
"2766","Autres sites LEE","Parcelle de Vallet / Autre_LEE_02","Mn_CaCl2",2014-04-28 12:00:00,1.16,"Extraction CaCl2 + ICP-OES"
