"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"1",46913,"Écoquartier Bottière-Chesnaie","EcoQUA_017","Fla_sol",2018-07-09,495.87,"GC/MS/MS_Sol"
"2",46936,"Écoquartier Bottière-Chesnaie","EcoQUA_010","Fla_sol",2018-07-09,479.18,"GC/MS/MS_Sol"
"3",46965,"Écoquartier Bottière-Chesnaie","EcoQUA_015","Fla_sol",2018-07-09,356.42,"GC/MS/MS_Sol"
