"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"7070",54145,"Prairie de Mauves","PDM_0088","Cd",2017-04-04 13:56:00,0.1877,"ICP-MS 2017/20xx-1"
"7071",54146,"Prairie de Mauves","PDM_0088","Co",2017-04-04 13:56:00,5.2635,"ICP-MS 2017/20xx-1"
"7072",54147,"Prairie de Mauves","PDM_0088","Mo_f0.45um",2017-04-04 13:56:00,0.9216,"ICP-MS 2017/20xx-1"
"7073",54148,"Prairie de Mauves","PDM_0088","Cr",2017-04-04 13:56:00,4.1245,"ICP-MS 2017/20xx-1"
"7074",54150,"Prairie de Mauves","PDM_0088","Cu",2017-04-04 13:56:00,4.4483,"ICP-MS 2017/20xx-1"
"7075",54154,"Prairie de Mauves","PDM_0088","Ni_f0.45um",2017-04-04 13:56:00,20.7954,"ICP-MS 2017/20xx-1"
"7076",54156,"Prairie de Mauves","PDM_0088","Cd_f0.45um",2017-04-04 13:56:00,0.1129,"ICP-MS 2017/20xx-1"
"7077",54159,"Prairie de Mauves","PDM_0088","Mo",2017-04-04 13:56:00,0.8179,"ICP-MS 2017/20xx-1"
"7078",54162,"Prairie de Mauves","PDM_0088","Pb_f0.45um",2017-04-04 13:56:00,0.0489,"ICP-MS 2017/20xx-1"
"7079",54164,"Prairie de Mauves","PDM_0009","Co",2015-10-14 07:35:00,0.007,"ICP-OES-1"
"7080",54166,"Prairie de Mauves","PDM_0007","Co_f0.45um",2015-10-14 11:20:00,0.002,"ICP-OES-1"
"7081",54167,"Prairie de Mauves","PDM_0007","Co",2015-10-14 11:20:00,0.003,"ICP-OES-1"
"7082",54169,"Prairie de Mauves","PDM_0007","Pb_f0.45um",2015-10-14 11:20:00,0.028,"ICP-MS 2008/2016"
"7083",54170,"Prairie de Mauves","PDM_0007","Cu_f0.45um",2015-10-14 11:20:00,0.099,"ICP-MS 2008/2016"
"7084",54176,"Prairie de Mauves","PDM_0007","V_f0.45um",2015-10-14 11:20:00,0.426,"ICP-MS 2008/2016"
"7085",54177,"Prairie de Mauves","PDM_0007","Pb",2015-10-14 11:20:00,0.685,"ICP-MS 2008/2016"
"7086",54178,"Prairie de Mauves","PDM_0007","Cu",2015-10-14 11:20:00,1.206,"ICP-MS 2008/2016"
"7087",54180,"Prairie de Mauves","PDM_0007","Ni_f0.45um",2015-10-14 11:20:00,1.545,"ICP-MS 2008/2016"
"7088",54181,"Prairie de Mauves","PDM_0007","V",2015-10-14 11:20:00,1.582,"ICP-MS 2008/2016"
"7089",54183,"Prairie de Mauves","PDM_0007","Cr_f0.45um",2015-10-14 11:20:00,1.612,"ICP-MS 2008/2016"
"7090",54185,"Prairie de Mauves","PDM_0007","Ni",2015-10-14 11:20:00,1.937,"ICP-MS 2008/2016"
"7091",54186,"Prairie de Mauves","PDM_0007","Cr",2015-10-14 11:20:00,2.034,"ICP-MS 2008/2016"
"7092",54188,"Prairie de Mauves","PDM_0007","As_f0.45um",2015-10-14 11:20:00,6.684,"ICP-MS 2008/2016"
"7093",54189,"Prairie de Mauves","PDM_0007","Zn",2015-10-14 11:20:00,7.564,"ICP-MS 2008/2016"
"7094",54190,"Prairie de Mauves","PDM_0007","Zn_f0.45um",2015-10-14 11:20:00,8.989,"ICP-MS 2008/2016"
"7095",54191,"Prairie de Mauves","PDM_0007","As",2015-10-14 11:20:00,13.567,"ICP-MS 2008/2016"
"7096",54211,"Prairie de Mauves","PDM_0080","Co",2015-10-14 13:20:00,0.006,"ICP-OES-1"
