"","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"30183","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D10",2016-06-14 13:40:00,15.1,"Granulométrie à diffraction laser-1"
"30184","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D50",2016-06-14 13:40:00,71.7,"Granulométrie à diffraction laser-1"
"30185","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D90",2016-06-14 13:40:00,208,"Granulométrie à diffraction laser-1"
"30195","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D90",2016-06-14 13:20:00,88.1,"Granulométrie à diffraction laser-1"
"30196","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D50",2016-06-14 13:20:00,27.6,"Granulométrie à diffraction laser-1"
"30197","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D10",2016-06-14 13:20:00,7.46,"Granulométrie à diffraction laser-1"
"30378","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","MS",2016-08-03 07:39:00,44.89,"Étuvage non ventilé à 105°C + Gravimétrie"
"30379","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","MS",2016-08-03 08:13:00,34.449,"Étuvage non ventilé à 105°C + Gravimétrie"
"30380","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","MS",2016-08-03 08:49:00,30.942,"Étuvage non ventilé à 105°C + Gravimétrie"
"30381","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Al_sol",2016-08-03 08:49:00,71133.7,"ICP-OES-2"
"30382","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","As_sol",2016-08-03 08:49:00,130.143,"ICP-OES-2"
"30383","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Ba_sol",2016-08-03 08:49:00,221.371,"ICP-OES-2"
"30384","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Ca_sol",2016-08-03 08:49:00,8575.48,"ICP-OES-2"
"30385","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Cd_sol",2016-08-03 08:49:00,1.178,"ICP-OES-2"
"30386","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Co_sol",2016-08-03 08:49:00,58.848,"ICP-OES-2"
"30387","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Cr_sol",2016-08-03 08:49:00,66.007,"ICP-OES-2"
"30388","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Cu_sol",2016-08-03 08:49:00,133.075,"ICP-OES-2"
"30389","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Fe_sol",2016-08-03 08:49:00,43555.7,"ICP-OES-2"
"30390","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","K_sol",2016-08-03 08:49:00,16376,"ICP-OES-2"
"30391","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Mg_sol",2016-08-03 08:49:00,6285.85,"ICP-OES-2"
"30392","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Mn_sol",2016-08-03 08:49:00,1734.18,"ICP-OES-2"
"30393","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Mo_sol",2016-08-03 08:49:00,5.896,"ICP-OES-2"
"30394","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Na_sol",2016-08-03 08:49:00,5785.67,"ICP-OES-2"
"30395","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Ni_sol",2016-08-03 08:49:00,85.107,"ICP-OES-2"
"30396","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","P_sol",2016-08-03 08:49:00,1379.77,"ICP-OES-2"
"30397","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Pb_sol",2016-08-03 08:49:00,76.511,"ICP-OES-2"
"30398","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Sr_sol",2016-08-03 08:49:00,74.972,"ICP-OES-2"
"30399","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Ti_sol",2016-08-03 08:49:00,2030.3,"ICP-OES-2"
"30400","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","V_sol",2016-08-03 08:49:00,100.874,"ICP-OES-2"
"30401","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Zn_sol",2016-08-03 08:49:00,632.596,"ICP-OES-2"
"30402","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Pt_sol",2016-08-03 08:49:00,2.79,"Eau régale + micro-ondes + ICP-MS"
"30403","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","pH_sol",2016-08-03 08:49:00,4.995,"Potentiométrie-1 (solution 1/5)"
"30404","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","EC_sol",2016-08-03 08:49:00,873,"Électrochimie (conductivité) (solution 1/5 < 2 mm)"
"30405","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","MV_550C",2016-08-03 08:49:00,17.547,"Perte au feu (calcination à 550°C)"
"30406","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D10",2016-08-03 08:49:00,5.18,"Granulométrie à diffraction laser-2-1"
"30407","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D50",2016-08-03 08:49:00,28.2,"Granulométrie à diffraction laser-2-1"
"30408","Noue ZAC de la Brosse","Noue Brosse sortie / NB_01","Granulo_D90",2016-08-03 08:49:00,237,"Granulométrie à diffraction laser-2-1"
"30409","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Al_sol",2016-08-03 07:39:00,63374.2,"ICP-OES-2"
"30410","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","As_sol",2016-08-03 07:39:00,91.48,"ICP-OES-2"
"30411","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Ba_sol",2016-08-03 07:39:00,467.503,"ICP-OES-2"
"30412","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Ca_sol",2016-08-03 07:39:00,10163.3,"ICP-OES-2"
"30413","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Cd_sol",2016-08-03 07:39:00,0.668,"ICP-OES-2"
"30414","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Co_sol",2016-08-03 07:39:00,37.534,"ICP-OES-2"
"30415","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Cr_sol",2016-08-03 07:39:00,51.94,"ICP-OES-2"
"30416","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Cu_sol",2016-08-03 07:39:00,265.795,"ICP-OES-2"
"30417","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Fe_sol",2016-08-03 07:39:00,35886,"ICP-OES-2"
"30418","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","K_sol",2016-08-03 07:39:00,18011.9,"ICP-OES-2"
"30419","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Mg_sol",2016-08-03 07:39:00,4900.49,"ICP-OES-2"
"30420","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Mn_sol",2016-08-03 07:39:00,719.98,"ICP-OES-2"
"30421","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Mo_sol",2016-08-03 07:39:00,3.195,"ICP-OES-2"
"30422","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Na_sol",2016-08-03 07:39:00,8195.02,"ICP-OES-2"
"30423","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Ni_sol",2016-08-03 07:39:00,45.686,"ICP-OES-2"
"30424","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","P_sol",2016-08-03 07:39:00,855.283,"ICP-OES-2"
"30425","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Pb_sol",2016-08-03 07:39:00,139.187,"ICP-OES-2"
"30426","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Sr_sol",2016-08-03 07:39:00,89.53,"ICP-OES-2"
"30427","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Ti_sol",2016-08-03 07:39:00,2161.55,"ICP-OES-2"
"30428","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","V_sol",2016-08-03 07:39:00,69.623,"ICP-OES-2"
"30429","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Zn_sol",2016-08-03 07:39:00,590.179,"ICP-OES-2"
"30430","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Pt_sol",2016-08-03 07:39:00,2.87,"Eau régale + micro-ondes + ICP-MS"
"30431","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","pH_sol",2016-08-03 07:39:00,6.943,"Potentiométrie-1 (solution 1/5)"
"30432","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","EC_sol",2016-08-03 07:39:00,232.9,"Électrochimie (conductivité) (solution 1/5 < 2 mm)"
"30433","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","MV_550C",2016-08-03 07:39:00,9.688,"Perte au feu (calcination à 550°C)"
"30434","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D10",2016-08-03 07:39:00,4.14,"Granulométrie à diffraction laser-2-1"
"30435","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D50",2016-08-03 07:39:00,31.3,"Granulométrie à diffraction laser-2-1"
"30436","Noue ZAC de la Brosse","Noue Brosse entrée / NB_02","Granulo_D90",2016-08-03 07:39:00,354,"Granulométrie à diffraction laser-2-1"
"30437","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Al_sol",2016-08-03 08:13:00,63670.5,"ICP-OES-2"
"30438","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","As_sol",2016-08-03 08:13:00,56.784,"ICP-OES-2"
"30439","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ba_sol",2016-08-03 08:13:00,437.939,"ICP-OES-2"
"30440","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ca_sol",2016-08-03 08:13:00,3684.77,"ICP-OES-2"
"30441","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cd_sol",2016-08-03 08:13:00,0.341,"ICP-OES-2"
"30442","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Co_sol",2016-08-03 08:13:00,23.372,"ICP-OES-2"
"30443","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cr_sol",2016-08-03 08:13:00,48.825,"ICP-OES-2"
"30444","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cu_sol",2016-08-03 08:13:00,48.465,"ICP-OES-2"
"30445","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Fe_sol",2016-08-03 08:13:00,24766.1,"ICP-OES-2"
"30446","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","K_sol",2016-08-03 08:13:00,16966.6,"ICP-OES-2"
"30447","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Mg_sol",2016-08-03 08:13:00,3745.36,"ICP-OES-2"
"30448","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Mn_sol",2016-08-03 08:13:00,625.746,"ICP-OES-2"
"30449","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Mo_sol",2016-08-03 08:13:00,2.1,"ICP-OES-2"
"30450","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Na_sol",2016-08-03 08:13:00,4002.52,"ICP-OES-2"
"30451","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ni_sol",2016-08-03 08:13:00,29.357,"ICP-OES-2"
"30452","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","P_sol",2016-08-03 08:13:00,534.203,"ICP-OES-2"
"30453","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Pb_sol",2016-08-03 08:13:00,53.125,"ICP-OES-2"
"30454","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Sr_sol",2016-08-03 08:13:00,65.439,"ICP-OES-2"
"30455","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ti_sol",2016-08-03 08:13:00,2019.71,"ICP-OES-2"
"30456","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","V_sol",2016-08-03 08:13:00,65.674,"ICP-OES-2"
"30457","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Zn_sol",2016-08-03 08:13:00,203.333,"ICP-OES-2"
"30458","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Pt_sol",2016-08-03 08:13:00,2.43,"Eau régale + micro-ondes + ICP-MS"
"30459","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","pH_sol",2016-08-03 08:13:00,5.24,"Potentiométrie-1 (solution 1/5)"
"30460","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","EC_sol",2016-08-03 08:13:00,287.1,"Électrochimie (conductivité) (solution 1/5 < 2 mm)"
"30461","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","MV_550C",2016-08-03 08:13:00,7.003,"Perte au feu (calcination à 550°C)"
"30462","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D10",2016-08-03 08:13:00,3.78,"Granulométrie à diffraction laser-2-1"
"30463","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D50",2016-08-03 08:13:00,29,"Granulométrie à diffraction laser-2-1"
"30464","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D90",2016-08-03 08:13:00,318,"Granulométrie à diffraction laser-2-1"
"32160","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Zn_sol",2016-04-27 12:00:00,48.583,"Fluorescence X labo_sol"
"32161","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","V_sol",2016-04-27 12:00:00,105.47,"Fluorescence X labo_sol"
"32162","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ti_sol",2016-04-27 12:00:00,4234.85,"Fluorescence X labo_sol"
"32163","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Sr_sol",2016-04-27 12:00:00,84.583,"Fluorescence X labo_sol"
"32164","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Pb_sol",2016-04-27 12:00:00,59.63,"Fluorescence X labo_sol"
"32165","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Mn_sol",2016-04-27 12:00:00,140.24,"Fluorescence X labo_sol"
"32166","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","K_sol",2016-04-27 12:00:00,17380.09,"Fluorescence X labo_sol"
"32167","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Fe_sol",2016-04-27 12:00:00,33022.483,"Fluorescence X labo_sol"
"32168","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cu_sol",2016-04-27 12:00:00,27.14,"Fluorescence X labo_sol"
"32169","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cr_sol",2016-04-27 12:00:00,85.03,"Fluorescence X labo_sol"
"32170","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ca_sol",2016-04-27 12:00:00,2644.843,"Fluorescence X labo_sol"
"32171","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ba_sol",2016-04-27 12:00:00,665.33,"Fluorescence X labo_sol"
"32172","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","As_sol",2016-04-27 12:00:00,56.99,"Fluorescence X labo_sol"
"32173","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","MS",2016-04-27 12:00:00,79.302,"Étuvage non ventilé à 105°C + Gravimétrie"
"32174","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Zn_sol",2016-04-27 12:00:00,36.107,"Fluorescence X labo_sol"
"32175","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","V_sol",2016-04-27 12:00:00,64.305,"Fluorescence X labo_sol"
"32176","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ti_sol",2016-04-27 12:00:00,3936.93,"Fluorescence X labo_sol"
"32177","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Sr_sol",2016-04-27 12:00:00,40.24,"Fluorescence X labo_sol"
"32178","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Pb_sol",2016-04-27 12:00:00,30.19,"Fluorescence X labo_sol"
"32180","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Mn_sol",2016-04-27 12:00:00,150.537,"Fluorescence X labo_sol"
"32181","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","K_sol",2016-04-27 12:00:00,14270.45,"Fluorescence X labo_sol"
"32182","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Fe_sol",2016-04-27 12:00:00,42797.503,"Fluorescence X labo_sol"
"32183","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Cr_sol",2016-04-27 12:00:00,77.783,"Fluorescence X labo_sol"
"32184","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ca_sol",2016-04-27 12:00:00,2665.643,"Fluorescence X labo_sol"
"32185","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Ba_sol",2016-04-27 12:00:00,419.387,"Fluorescence X labo_sol"
"32186","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","As_sol",2016-04-27 12:00:00,33.673,"Fluorescence X labo_sol"
"32187","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","MS",2016-04-27 12:00:00,67.675,"Étuvage non ventilé à 105°C + Gravimétrie"
"32188","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Zn_sol",2016-04-27 12:00:00,44.74,"Fluorescence X labo_sol"
"32189","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D50",2016-04-27 12:00:00,12.2,"Granulométrie à diffraction laser-2-1"
"32190","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D10",2016-04-27 12:00:00,2.31,"Granulométrie à diffraction laser-2-1"
"32191","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D10",2016-04-27 12:00:00,6.06,"Granulométrie à diffraction laser-2-1"
"32192","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D50",2016-04-27 12:00:00,36,"Granulométrie à diffraction laser-2-1"
"32685","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D90",2016-04-27 12:00:00,348,"Granulométrie à diffraction laser-2-1"
"32716","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D10",2016-04-27 12:00:00,2.67,"Granulométrie à diffraction laser-2-1"
"32717","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D50",2016-04-27 12:00:00,15.1,"Granulométrie à diffraction laser-2-1"
"32718","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D90",2016-04-27 12:00:00,135,"Granulométrie à diffraction laser-2-1"
"32719","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D90",2016-04-27 12:00:00,166,"Granulométrie à diffraction laser-2-1"
"32720","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D50",2016-04-27 12:00:00,20.5,"Granulométrie à diffraction laser-2-1"
"32721","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D10",2016-04-27 12:00:00,2.6,"Granulométrie à diffraction laser-2-1"
"32722","Noue ZAC de la Brosse","Noue Brosse milieu / NB_03","Granulo_D90",2016-04-27 12:00:00,267,"Granulométrie à diffraction laser-2-1"
