"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"89",482,"BV Pin Sec","PIN-SEC_0045","Sr",2014-09-03 12:00:00,0.141,"ICP-OES-1"
"90",483,"BV Pin Sec","PIN-SEC_0045","Zn",2014-09-03 12:00:00,123.3,"ICP-OES-1"
"91",488,"BV Pin Sec","PIN-SEC_0039","Cu_f0.45um",2014-09-03 12:00:00,2,"ICP-OES-1"
"92",497,"BV Pin Sec","PIN-SEC_0039","Sr_f0.45um",2014-09-03 12:00:00,0.176,"ICP-OES-1"
"93",498,"BV Pin Sec","PIN-SEC_0039","Zn_f0.45um",2014-09-03 12:00:00,9.6,"ICP-OES-1"
"94",504,"BV Pin Sec","PIN-SEC_0039","Cu",2014-09-03 12:00:00,0.033,"ICP-OES-1"
"95",511,"BV Pin Sec","PIN-SEC_0039","Ni",2014-09-03 12:00:00,5.5,"ICP-OES-1"
"96",513,"BV Pin Sec","PIN-SEC_0039","Sr",2014-09-03 12:00:00,0.182,"ICP-OES-1"
"97",514,"BV Pin Sec","PIN-SEC_0039","Zn",2014-09-03 12:00:00,253.9,"ICP-OES-1"
"98",519,"BV Pin Sec","PIN-SEC_0038","Cu_f0.45um",2014-09-03 12:00:00,2.9,"ICP-OES-1"
"99",526,"BV Pin Sec","PIN-SEC_0038","Ni_f0.45um",2014-09-03 12:00:00,13.1,"ICP-OES-1"
"100",528,"BV Pin Sec","PIN-SEC_0038","Sr_f0.45um",2014-09-03 12:00:00,0.362,"ICP-OES-1"
"101",529,"BV Pin Sec","PIN-SEC_0038","Zn_f0.45um",2014-09-03 12:00:00,21.3,"ICP-OES-1"
"102",535,"BV Pin Sec","PIN-SEC_0038","Cu",2014-09-03 12:00:00,0.004,"ICP-OES-1"
"103",542,"BV Pin Sec","PIN-SEC_0038","Ni",2014-09-03 12:00:00,12.5,"ICP-OES-1"
"104",544,"BV Pin Sec","PIN-SEC_0038","Sr",2014-09-03 12:00:00,0.355,"ICP-OES-1"
"105",545,"BV Pin Sec","PIN-SEC_0038","Zn",2014-09-03 12:00:00,22.9,"ICP-OES-1"
"106",559,"BV Pin Sec","PIN-SEC_0041","Sr_f0.45um",2014-09-03 12:00:00,0.128,"ICP-OES-1"
"107",560,"BV Pin Sec","PIN-SEC_0041","Zn_f0.45um",2014-09-03 12:00:00,31.5,"ICP-OES-1"
"108",566,"BV Pin Sec","PIN-SEC_0041","Cu",2014-09-03 12:00:00,0.006,"ICP-OES-1"
"109",575,"BV Pin Sec","PIN-SEC_0041","Sr",2014-09-03 12:00:00,0.128,"ICP-OES-1"
"110",576,"BV Pin Sec","PIN-SEC_0041","Zn",2014-09-03 12:00:00,56.1,"ICP-OES-1"
"111",590,"BV Pin Sec","PIN-SEC_0040","Sr_f0.45um",2014-09-03 12:00:00,0.126,"ICP-OES-1"
"112",591,"BV Pin Sec","PIN-SEC_0040","Zn_f0.45um",2014-09-03 12:00:00,37.8,"ICP-OES-1"
"113",597,"BV Pin Sec","PIN-SEC_0040","Cu",2014-09-03 12:00:00,0.004,"ICP-OES-1"
"114",606,"BV Pin Sec","PIN-SEC_0040","Sr",2014-09-03 12:00:00,0.127,"ICP-OES-1"
"115",607,"BV Pin Sec","PIN-SEC_0040","Zn",2014-09-03 12:00:00,45.3,"ICP-OES-1"
"116",611,"BV Pin Sec","PIN-SEC_0004","Co_f0.45um",2014-09-02 12:00:00,0.002,"ICP-OES-1"
"117",619,"BV Pin Sec","PIN-SEC_0004","Ni_f0.45um",2014-09-02 12:00:00,7.5,"ICP-OES-1"
