"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"2825",9314,"Prairie de Mauves","PDM_0017","Cd_f8um",2011-05-16 07:00:00,0.1,"ICP-MS 2008/2016"
"2826",9320,"Prairie de Mauves","PDM_0017","As_f8um",2011-05-16 07:00:00,4.643,"ICP-MS 2008/2016"
"2827",9323,"Prairie de Mauves","PDM_0017","Zn",2011-05-16 07:00:00,11.811,"ICP-MS 2008/2016"
"2828",9324,"Prairie de Mauves","PDM_0017","V",2011-05-16 07:00:00,1.791,"ICP-MS 2008/2016"
"2829",9327,"Prairie de Mauves","PDM_0017","Ti",2011-05-16 07:00:00,0.002,"ICP-OES-1"
"2830",9328,"Prairie de Mauves","PDM_0017","Sr",2011-05-16 07:00:00,0.314,"ICP-OES-1"
"2831",9331,"Prairie de Mauves","PDM_0017","Pb",2011-05-16 07:00:00,0.1,"ICP-MS 2008/2016"
"2832",9333,"Prairie de Mauves","PDM_0017","Ni",2011-05-16 07:00:00,2.887,"ICP-MS 2008/2016"
"2833",9335,"Prairie de Mauves","PDM_0017","Mo",2011-05-16 07:00:00,0.002,"ICP-OES-1"
"2834",9341,"Prairie de Mauves","PDM_0017","Cu",2011-05-16 07:00:00,2.979,"ICP-MS 2008/2016"
"2835",9342,"Prairie de Mauves","PDM_0017","Co",2011-05-16 07:00:00,0.002,"ICP-OES-1"
"2836",9343,"Prairie de Mauves","PDM_0017","Cd",2011-05-16 07:00:00,0.1,"ICP-MS 2008/2016"
"2837",9349,"Prairie de Mauves","PDM_0017","As",2011-05-16 07:00:00,5.33,"ICP-MS 2008/2016"
"2838",9369,"Prairie de Mauves","PDM_0020","Zn_F0.45um",2011-05-17 12:00:00,5.097,"ICP-MS 2008/2016"
"2839",9370,"Prairie de Mauves","PDM_0020","V_F0.45um",2011-05-17 12:00:00,0.111,"ICP-MS 2008/2016"
"2840",9372,"Prairie de Mauves","PDM_0020","Ti_F0.45um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2841",9373,"Prairie de Mauves","PDM_0020","Sr_F0.45um",2011-05-17 12:00:00,0.001,"ICP-OES-1"
"2842",9376,"Prairie de Mauves","PDM_0020","Pb_F0.45um",2011-05-17 12:00:00,0.216,"ICP-MS 2008/2016"
"2843",9379,"Prairie de Mauves","PDM_0020","Mo_F0.45um",2011-05-17 12:00:00,0.011,"ICP-OES-1"
"2844",9385,"Prairie de Mauves","PDM_0020","Cu_F0.45um",2011-05-17 12:00:00,0.504,"ICP-MS 2008/2016"
"2845",9386,"Prairie de Mauves","PDM_0020","Cr_F0.45um",2011-05-17 12:00:00,2.296,"ICP-MS 2008/2016"
"2846",9387,"Prairie de Mauves","PDM_0020","Co_F0.45um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2847",9388,"Prairie de Mauves","PDM_0020","Cd_F0.45um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2848",9394,"Prairie de Mauves","PDM_0020","As_F0.45um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2849",9395,"Prairie de Mauves","PDM_0020","Zn_F8um",2011-05-17 12:00:00,0.3,"ICP-MS 2008/2016"
"2850",9396,"Prairie de Mauves","PDM_0020","V_F8um",2011-05-17 12:00:00,0.104,"ICP-MS 2008/2016"
"2851",9398,"Prairie de Mauves","PDM_0020","Ti_F8um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2852",9399,"Prairie de Mauves","PDM_0020","Sr_F8um",2011-05-17 12:00:00,0.001,"ICP-OES-1"
"2853",9402,"Prairie de Mauves","PDM_0020","Pb_F8um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2854",9404,"Prairie de Mauves","PDM_0020","Ni_F8um",2011-05-17 12:00:00,0.362,"ICP-MS 2008/2016"
"2855",9406,"Prairie de Mauves","PDM_0020","Mo_F8um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2856",9412,"Prairie de Mauves","PDM_0020","Cu_F8um",2011-05-17 12:00:00,0.2,"ICP-MS 2008/2016"
"2857",9413,"Prairie de Mauves","PDM_0020","Co_F8um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2858",9414,"Prairie de Mauves","PDM_0020","Cd_F8um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2859",9420,"Prairie de Mauves","PDM_0020","As_F8um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2860",9422,"Prairie de Mauves","PDM_0020","Zn_f3kDa",2011-05-17 12:00:00,0.3,"ICP-MS 2008/2016"
"2861",9423,"Prairie de Mauves","PDM_0020","V_f3kDa",2011-05-17 12:00:00,6.234,"ICP-MS 2008/2016"
"2862",9425,"Prairie de Mauves","PDM_0020","Ti_f3kDa",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2863",9426,"Prairie de Mauves","PDM_0020","Sr_f3kDa",2011-05-17 12:00:00,0.363,"ICP-OES-1"
"2864",9429,"Prairie de Mauves","PDM_0020","Pb_f3kDa",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2865",9430,"Prairie de Mauves","PDM_0020","Ni_f3kDa",2011-05-17 12:00:00,1.775,"ICP-MS 2008/2016"
"2866",9432,"Prairie de Mauves","PDM_0020","Mo_f3kDa",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2867",9438,"Prairie de Mauves","PDM_0020","Cu_f3kDa",2011-05-17 12:00:00,0.31,"ICP-MS 2008/2016"
"2868",9439,"Prairie de Mauves","PDM_0020","Cr_f3kDa",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2869",9440,"Prairie de Mauves","PDM_0020","Co_f3kDa",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2870",9441,"Prairie de Mauves","PDM_0020","Cd_f3kDa",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2871",9447,"Prairie de Mauves","PDM_0020","As_f3kDa",2011-05-17 12:00:00,6.882,"ICP-MS 2008/2016"
"2872",9448,"Prairie de Mauves","PDM_0020","Zn_f0.45um",2011-05-17 12:00:00,0.508,"ICP-MS 2008/2016"
"2873",9449,"Prairie de Mauves","PDM_0020","V_f0.45um",2011-05-17 12:00:00,4.861,"ICP-MS 2008/2016"
"2874",9451,"Prairie de Mauves","PDM_0020","Ti_f0.45um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2875",9452,"Prairie de Mauves","PDM_0020","Sr_f0.45um",2011-05-17 12:00:00,0.357,"ICP-OES-1"
"2876",9455,"Prairie de Mauves","PDM_0020","Pb_f0.45um",2011-05-17 12:00:00,0.1,"ICP-MS 2008/2016"
"2877",9457,"Prairie de Mauves","PDM_0020","Ni_f0.45um",2011-05-17 12:00:00,2.272,"ICP-MS 2008/2016"
"2878",9459,"Prairie de Mauves","PDM_0020","Mo_f0.45um",2011-05-17 12:00:00,0.002,"ICP-OES-1"
"2879",9466,"Prairie de Mauves","PDM_0020","Ni_f8um",2011-11-14 13:25:00,0.1,"ICP-MS 2008/2016"
