"","X","Site","Station","Parametre","DtHechanti","Valeur","Methode"
"223",28764,"Bassin Ville au Blanc","VaB_03","Co",2017-12-10 04:40:00,1.6704,"ICP-MS 2017/20xx-1"
"224",28765,"Bassin Ville au Blanc","VaB_03","Cr",2017-12-10 04:40:00,7.3287,"ICP-MS 2017/20xx-1"
"225",28766,"Bassin Ville au Blanc","VaB_03","Cu",2017-12-10 04:40:00,12.0329,"ICP-MS 2017/20xx-1"
"226",28771,"Bassin Ville au Blanc","VaB_03","Mo",2017-12-10 04:40:00,0.8247,"ICP-MS 2017/20xx-1"
"227",28773,"Bassin Ville au Blanc","VaB_03","Ni",2017-12-10 04:40:00,5.1079,"ICP-MS 2017/20xx-1"
"228",28775,"Bassin Ville au Blanc","VaB_03","Pb",2017-12-10 04:40:00,4.1631,"ICP-MS 2017/20xx-1"
"229",28777,"Bassin Ville au Blanc","VaB_03","Sr",2017-12-10 04:40:00,24.2953,"ICP-MS 2017/20xx-1"
"230",28778,"Bassin Ville au Blanc","VaB_03","Ti",2017-12-10 04:40:00,183.5396,"ICP-MS 2017/20xx-1"
"231",28779,"Bassin Ville au Blanc","VaB_03","V",2017-12-10 04:40:00,9.2457,"ICP-MS 2017/20xx-1"
"232",28780,"Bassin Ville au Blanc","VaB_03","Zn",2017-12-10 04:40:00,39.3096,"ICP-MS 2017/20xx-1"
"233",28787,"Bassin Ville au Blanc","VaB_03","As_f0.45um",2017-12-10 04:40:00,20.7151,"ICP-MS 2017/20xx-1"
"234",28790,"Bassin Ville au Blanc","VaB_03","Cd_f0.45um",2017-12-10 04:40:00,0.0172,"ICP-MS 2017/20xx-1"
"235",28791,"Bassin Ville au Blanc","VaB_03","Co_f0.45um",2017-12-10 04:40:00,0.1358,"ICP-MS 2017/20xx-1"
"236",28792,"Bassin Ville au Blanc","VaB_03","Cr_f0.45um",2017-12-10 04:40:00,0.4626,"ICP-MS 2017/20xx-1"
"237",28793,"Bassin Ville au Blanc","VaB_03","Cu_f0.45um",2017-12-10 04:40:00,5.3515,"ICP-MS 2017/20xx-1"
"238",28798,"Bassin Ville au Blanc","VaB_03","Mo_f0.45um",2017-12-10 04:40:00,0.6919,"ICP-MS 2017/20xx-1"
"239",28800,"Bassin Ville au Blanc","VaB_03","Ni_f0.45um",2017-12-10 04:40:00,2.0277,"ICP-MS 2017/20xx-1"
"240",28802,"Bassin Ville au Blanc","VaB_03","Pb_f0.45um",2017-12-10 04:40:00,0.3128,"ICP-MS 2017/20xx-1"
"241",28804,"Bassin Ville au Blanc","VaB_03","Sr_f0.45um",2017-12-10 04:40:00,20.3342,"ICP-MS 2017/20xx-1"
"242",28805,"Bassin Ville au Blanc","VaB_03","Ti_f0.45um",2017-12-10 04:40:00,4.0178,"ICP-MS 2017/20xx-1"
"243",28806,"Bassin Ville au Blanc","VaB_03","V_f0.45um",2017-12-10 04:40:00,0.9501,"ICP-MS 2017/20xx-1"
"244",28807,"Bassin Ville au Blanc","VaB_03","Zn_f0.45um",2017-12-10 04:40:00,11.8584,"ICP-MS 2017/20xx-1"
"245",28814,"Bassin Ville au Blanc","VaB_03","As_F0.45um",2017-12-10 04:40:00,14.7052,"ICP-MS 2017/20xx-1"
"246",28817,"Bassin Ville au Blanc","VaB_03","Cd_F0.45um",2017-12-10 04:40:00,0.0468,"ICP-MS 2017/20xx-1"
"247",28818,"Bassin Ville au Blanc","VaB_03","Co_F0.45um",2017-12-10 04:40:00,1.5345,"ICP-MS 2017/20xx-1"
"248",28819,"Bassin Ville au Blanc","VaB_03","Cr_F0.45um",2017-12-10 04:40:00,6.8661,"ICP-MS 2017/20xx-1"
"249",28820,"Bassin Ville au Blanc","VaB_03","Cu_F0.45um",2017-12-10 04:40:00,6.6814,"ICP-MS 2017/20xx-1"
"250",28825,"Bassin Ville au Blanc","VaB_03","Mo_F0.45um",2017-12-10 04:40:00,0.1327,"ICP-MS 2017/20xx-1"
"251",28827,"Bassin Ville au Blanc","VaB_03","Ni_F0.45um",2017-12-10 04:40:00,3.0802,"ICP-MS 2017/20xx-1"
"252",28829,"Bassin Ville au Blanc","VaB_03","Pb_F0.45um",2017-12-10 04:40:00,3.8503,"ICP-MS 2017/20xx-1"
"253",28831,"Bassin Ville au Blanc","VaB_03","Sr_F0.45um",2017-12-10 04:40:00,3.9611,"ICP-MS 2017/20xx-1"
"254",28832,"Bassin Ville au Blanc","VaB_03","Ti_F0.45um",2017-12-10 04:40:00,179.5218,"ICP-MS 2017/20xx-1"
"255",28833,"Bassin Ville au Blanc","VaB_03","V_F0.45um",2017-12-10 04:40:00,8.2956,"ICP-MS 2017/20xx-1"
"256",28834,"Bassin Ville au Blanc","VaB_03","Zn_F0.45um",2017-12-10 04:40:00,27.4512,"ICP-MS 2017/20xx-1"
"257",28840,"Bassin Ville au Blanc","VaB_04","Mo_f0.45um",2017-12-10 04:45:00,0.8766,"ICP-MS 2017/20xx-1"
"258",29196,"Bassin Ville au Blanc","VaB_04","As_f0.45um",2016-06-14 12:50:00,35.1,"ICP-1"
"259",29201,"Bassin Ville au Blanc","VaB_04","Cr_f0.45um",2016-06-14 12:50:00,0.112,"ICP-MS 2008/2016"
"260",29202,"Bassin Ville au Blanc","VaB_04","Cu_f0.45um",2016-06-14 12:50:00,2.2,"ICP-MS 2008/2016"
"261",29209,"Bassin Ville au Blanc","VaB_04","Ni_f0.45um",2016-06-14 12:50:00,3.39,"ICP-MS 2008/2016"
"262",29211,"Bassin Ville au Blanc","VaB_04","Pb_f0.45um",2016-06-14 12:50:00,0.134,"ICP-MS 2008/2016"
"263",29212,"Bassin Ville au Blanc","VaB_04","Sr_f0.45um",2016-06-14 12:50:00,0.098,"ICP-OES-1"
"264",29214,"Bassin Ville au Blanc","VaB_04","V_f0.45um",2016-06-14 12:50:00,0.785,"ICP-MS 2008/2016"
"265",29215,"Bassin Ville au Blanc","VaB_04","Zn_f0.45um",2016-06-14 12:50:00,4.665,"ICP-1"
"266",29218,"Bassin Ville au Blanc","VaB_04","As",2016-06-14 12:50:00,53.2,"ICP-1"
