"","date","valeur","Code","Niveau"
"1",2013-01-01 00:00:00,0,254,"254"
"2",2013-01-01 01:00:00,1.316,0,"Bon"
"3",2013-01-01 02:00:00,0.828,0,"Bon"
"4",2013-01-01 03:00:00,0.651,0,"Bon"
"5",2013-01-01 04:00:00,0.634,0,"Bon"
"6",2013-01-01 05:00:00,0.344,0,"Bon"
"7",2013-01-01 06:00:00,0.277,0,"Bon"
"8",2013-01-01 07:00:00,0.233,0,"Bon"
"9",2013-01-01 08:00:00,0.199,0,"Bon"
"10",2013-01-01 09:00:00,0.174,0,"Bon"
"11",2013-01-01 10:00:00,0.31,0,"Bon"
"12",2013-01-01 11:00:00,0.176,0,"Bon"
"13",2013-01-01 12:00:00,0.12,0,"Bon"
"14",2013-01-01 13:00:00,0.104,0,"Bon"
"15",2013-01-01 14:00:00,0.092,0,"Bon"
"16",2013-01-01 15:00:00,0.083,0,"Bon"
"17",2013-01-01 16:00:00,0.073,0,"Bon"
"18",2013-01-01 17:00:00,0.065,0,"Bon"
"19",2013-01-01 18:00:00,0.084,0,"Bon"
"20",2013-01-01 19:00:00,0.186,0,"Bon"
"21",2013-01-01 20:00:00,0.054,0,"Bon"
"22",2013-01-01 21:00:00,0.04,0,"Bon"
"23",2013-01-01 22:00:00,0.034,0,"Bon"
"24",2013-01-01 23:00:00,0.029,0,"Bon"
"25",2013-01-02 00:00:00,0.025,0,"Bon"
"26",2013-01-02 01:00:00,0.022,0,"Bon"
"27",2013-01-02 02:00:00,0.018,0,"Bon"
"28",2013-01-02 03:00:00,0.015,0,"Bon"
"29",2013-01-02 04:00:00,0.012,0,"Bon"
"30",2013-01-02 05:00:00,0.01,0,"Bon"
"31",2013-01-02 06:00:00,0.007,0,"Bon"
"32",2013-01-02 07:00:00,0.113,0,"Bon"
"33",2013-01-02 08:00:00,0.036,0,"Bon"
"34",2013-01-02 09:00:00,0.006,0,"Bon"
"35",2013-01-02 10:00:00,0.002,0,"Bon"
"36",2013-01-02 11:00:00,0.001,0,"Bon"
"37",2013-01-02 12:00:00,0,0,"Bon"
"38",2013-01-02 13:00:00,0,0,"Bon"
"39",2013-01-02 14:00:00,0,0,"Bon"
"40",2013-01-02 15:00:00,0,0,"Bon"
"41",2013-01-02 16:00:00,0,0,"Bon"
"42",2013-01-02 17:00:00,0,0,"Bon"
"43",2013-01-02 18:00:00,0,0,"Bon"
"44",2013-01-02 19:00:00,0,0,"Bon"
"45",2013-01-02 20:00:00,0,0,"Bon"
"46",2013-01-02 21:00:00,0,0,"Bon"
"47",2013-01-02 22:00:00,0,0,"Bon"
"48",2013-01-02 23:00:00,0.048,0,"Bon"
"49",2013-01-03 00:00:00,0.039,0,"Bon"
"50",2013-01-03 01:00:00,0.001,0,"Bon"
"51",2013-01-03 02:00:00,0,0,"Bon"
"52",2013-01-03 03:00:00,0,0,"Bon"
"53",2013-01-03 04:00:00,0,0,"Bon"
"54",2013-01-03 05:00:00,0,0,"Bon"
"55",2013-01-03 06:00:00,0,0,"Bon"
"56",2013-01-03 07:00:00,0,0,"Bon"
"57",2013-01-03 08:00:00,0,0,"Bon"
"58",2013-01-03 09:00:00,0,0,"Bon"
"59",2013-01-03 10:00:00,0,0,"Bon"
"60",2013-01-03 11:00:00,0,0,"Bon"
"61",2013-01-03 12:00:00,0,0,"Bon"
"62",2013-01-03 13:00:00,0,0,"Bon"
"63",2013-01-03 14:00:00,0,0,"Bon"
