"","date","valeur","Code","Niveau"
"14134",2018-01-01 00:00:00,0.739,0,"Bon"
"14135",2018-01-01 01:00:00,0.688,0,"Bon"
"14136",2018-01-01 02:00:00,0.645,0,"Bon"
"14137",2018-01-01 03:00:00,0.579,0,"Bon"
"14138",2018-01-01 04:00:00,0.532,0,"Bon"
"14139",2018-01-01 05:00:00,0.53,0,"Bon"
"14140",2018-01-01 06:00:00,0.514,0,"Bon"
"14141",2018-01-01 07:00:00,0.959,0,"Bon"
"14142",2018-01-01 08:00:00,8.069,0,"Bon"
"14143",2018-01-01 09:00:00,11.885,0,"Bon"
"14144",2018-01-01 10:00:00,11.678,0,"Bon"
"14145",2018-01-01 11:00:00,24.511,0,"Bon"
"14146",2018-01-01 12:00:00,25.154,0,"Bon"
"14147",2018-01-01 13:00:00,18.92,0,"Bon"
"14148",2018-01-01 14:00:00,13.226,0,"Bon"
"14149",2018-01-01 15:00:00,9.758,0,"Bon"
"14150",2018-01-01 16:00:00,8.159,0,"Bon"
"14151",2018-01-01 17:00:00,5.184,0,"Bon"
"14152",2018-01-01 18:00:00,3.998,0,"Bon"
"14153",2018-01-01 19:00:00,4.736,0,"Bon"
"14154",2018-01-01 20:00:00,3.222,0,"Bon"
"14155",2018-01-01 21:00:00,2.926,0,"Bon"
"14156",2018-01-01 22:00:00,2.421,0,"Bon"
"14157",2018-01-01 23:00:00,2.505,0,"Bon"
"14158",2018-01-02 00:00:00,4.183,0,"Bon"
"14159",2018-01-02 01:00:00,4.339,0,"Bon"
"14160",2018-01-02 02:00:00,3.966,0,"Bon"
"14161",2018-01-02 03:00:00,3.604,0,"Bon"
"14162",2018-01-02 04:00:00,3.235,0,"Bon"
"14163",2018-01-02 05:00:00,2.989,0,"Bon"
"14164",2018-01-02 06:00:00,3.221,0,"Bon"
"14165",2018-01-02 07:00:00,2.925,0,"Bon"
"14166",2018-01-02 08:00:00,1.896,0,"Bon"
"14167",2018-01-02 09:00:00,1.194,0,"Bon"
"14168",2018-01-02 10:00:00,0.827,0,"Bon"
"14169",2018-01-02 11:00:00,0.727,0,"Bon"
"14170",2018-01-02 12:00:00,0.684,0,"Bon"
"14171",2018-01-02 13:00:00,1.387,0,"Bon"
"14172",2018-01-02 14:00:00,1.479,0,"Bon"
"14173",2018-01-02 15:00:00,1.069,0,"Bon"
