"","date","valeur","Code","Niveau"
"1235",2017-01-01 00:00:00,0,0,"Bon"
"1236",2017-01-01 01:00:00,0,0,"Bon"
"1237",2017-01-01 02:00:00,0,0,"Bon"
"1238",2017-01-01 03:00:00,0,0,"Bon"
"1239",2017-01-01 04:00:00,0,0,"Bon"
"1240",2017-01-01 05:00:00,0,0,"Bon"
"1241",2017-01-01 06:00:00,0,0,"Bon"
"1242",2017-01-01 07:00:00,0,0,"Bon"
"1243",2017-01-01 08:00:00,0,0,"Bon"
"1244",2017-01-01 09:00:00,0,0,"Bon"
"1245",2017-01-01 10:00:00,0,0,"Bon"
"1246",2017-01-01 11:00:00,0,0,"Bon"
"1247",2017-01-01 12:00:00,0,0,"Bon"
"1248",2017-01-01 13:00:00,0,0,"Bon"
"1249",2017-01-01 14:00:00,0,0,"Bon"
"1250",2017-01-01 15:00:00,0,0,"Bon"
"1251",2017-01-01 16:00:00,0,0,"Bon"
"1252",2017-01-01 17:00:00,0,0,"Bon"
"1253",2017-01-01 18:00:00,0,0,"Bon"
"1254",2017-01-01 19:00:00,0,0,"Bon"
"1255",2017-01-01 20:00:00,0,0,"Bon"
"1256",2017-01-01 21:00:00,0,0,"Bon"
"1257",2017-01-01 22:00:00,0,0,"Bon"
"1258",2017-01-01 23:00:00,0,0,"Bon"
"1259",2017-01-02 00:00:00,0,0,"Bon"
"1260",2017-01-02 01:00:00,0,0,"Bon"
"1261",2017-01-02 02:00:00,0,0,"Bon"
"1262",2017-01-02 03:00:00,0,0,"Bon"
"1263",2017-01-02 04:00:00,0,0,"Bon"
"1264",2017-01-02 05:00:00,0,0,"Bon"
"1265",2017-01-02 06:00:00,0,0,"Bon"
"1266",2017-01-02 07:00:00,0,0,"Bon"
"1267",2017-01-02 08:00:00,0,0,"Bon"
"1268",2017-01-02 09:00:00,0,0,"Bon"
"1269",2017-01-02 10:00:00,0,0,"Bon"
"1270",2017-01-02 11:00:00,0,0,"Bon"
"1271",2017-01-02 12:00:00,0,0,"Bon"
"1272",2017-01-02 13:00:00,0,0,"Bon"
"1273",2017-01-02 14:00:00,0,0,"Bon"
"1274",2017-01-02 15:00:00,0,0,"Bon"
"1275",2017-01-02 16:00:00,0,0,"Bon"
"1276",2017-01-02 17:00:00,0,0,"Bon"
"1277",2017-01-02 18:00:00,0,0,"Bon"
"1278",2017-01-02 19:00:00,0,0,"Bon"
"1279",2017-01-02 20:00:00,0,0,"Bon"
"1280",2017-01-02 21:00:00,0,0,"Bon"
"1281",2017-01-02 22:00:00,0,0,"Bon"
"1282",2017-01-02 23:00:00,0,0,"Bon"
"1283",2017-01-03 00:00:00,0,0,"Bon"
"1284",2017-01-03 01:00:00,0,0,"Bon"
"1285",2017-01-03 02:00:00,0,0,"Bon"
"1286",2017-01-03 03:00:00,0,0,"Bon"
"1287",2017-01-03 04:00:00,0,0,"Bon"
"1288",2017-01-03 05:00:00,0,0,"Bon"
"1289",2017-01-03 06:00:00,0,0,"Bon"
"1290",2017-01-03 07:00:00,0,0,"Bon"
"1291",2017-01-03 08:00:00,0,0,"Bon"
"1292",2017-01-03 09:00:00,0,0,"Bon"
"1293",2017-01-03 10:00:00,0,0,"Bon"
"1294",2017-01-03 11:00:00,0,0,"Bon"
"1295",2017-01-03 12:00:00,0,0,"Bon"
"1296",2017-01-03 13:00:00,0,0,"Bon"
"1297",2017-01-03 14:00:00,0,0,"Bon"
"1298",2017-01-03 15:00:00,0,0,"Bon"
"1299",2017-01-03 16:00:00,0,0,"Bon"
"1300",2017-01-03 17:00:00,0,0,"Bon"
"1301",2017-01-03 18:00:00,0,0,"Bon"
"1302",2017-01-03 19:00:00,0,0,"Bon"
"1303",2017-01-03 20:00:00,0,0,"Bon"
"1304",2017-01-03 21:00:00,0,0,"Bon"
"1305",2017-01-03 22:00:00,0,0,"Bon"
"1306",2017-01-03 23:00:00,0,0,"Bon"
"1307",2017-01-04 00:00:00,0,0,"Bon"
"1308",2017-01-04 01:00:00,0,0,"Bon"
