"","date","valeur","Code","Niveau"
"17387",2019-01-01 00:00:00,2.076,0,"Bon"
"17388",2019-01-01 01:00:00,2.076,0,"Bon"
"17389",2019-01-01 02:00:00,2.076,0,"Bon"
"17390",2019-01-01 03:00:00,2.076,0,"Bon"
"17391",2019-01-01 04:00:00,2.076,0,"Bon"
"17392",2019-01-01 05:00:00,2.076,0,"Bon"
"17393",2019-01-01 06:00:00,2.076,0,"Bon"
"17394",2019-01-01 07:00:00,2.076,0,"Bon"
"17395",2019-01-01 08:00:00,2.076,0,"Bon"
"17396",2019-01-01 09:00:00,2.076,0,"Bon"
"17397",2019-01-01 10:00:00,2.076,0,"Bon"
"17398",2019-01-01 11:00:00,2.076,0,"Bon"
"17399",2019-01-01 12:00:00,2.076,0,"Bon"
"17400",2019-01-01 13:00:00,2.076,0,"Bon"
"17401",2019-01-01 14:00:00,2.076,0,"Bon"
"17402",2019-01-01 15:00:00,2.076,0,"Bon"
"17403",2019-01-01 16:00:00,2.076,0,"Bon"
"17404",2019-01-01 17:00:00,2.076,0,"Bon"
"17405",2019-01-01 18:00:00,2.076,0,"Bon"
"17406",2019-01-01 19:00:00,2.076,0,"Bon"
"17407",2019-01-01 20:00:00,2.076,0,"Bon"
"17408",2019-01-01 21:00:00,1.586,0,"Bon"
"17409",2019-01-01 22:00:00,1.989,0,"Bon"
"17410",2019-01-01 23:00:00,2.076,0,"Bon"
"17411",2019-01-02 00:00:00,2.076,0,"Bon"
"17412",2019-01-02 01:00:00,2.076,0,"Bon"
"17413",2019-01-02 02:00:00,2.076,0,"Bon"
"17414",2019-01-02 03:00:00,2.076,0,"Bon"
"17415",2019-01-02 04:00:00,2.076,0,"Bon"
"17416",2019-01-02 05:00:00,2.076,0,"Bon"
"17417",2019-01-02 06:00:00,2.076,0,"Bon"
"17418",2019-01-02 07:00:00,2.076,0,"Bon"
"17419",2019-01-02 08:00:00,2.076,0,"Bon"
"17420",2019-01-02 09:00:00,2.076,0,"Bon"
"17421",2019-01-02 10:00:00,2.076,0,"Bon"
"17422",2019-01-02 11:00:00,2.076,0,"Bon"
"17423",2019-01-02 12:00:00,2.076,0,"Bon"
"17424",2019-01-02 13:00:00,2.076,0,"Bon"
"17425",2019-01-02 14:00:00,2.076,0,"Bon"
"17426",2019-01-02 15:00:00,2.076,0,"Bon"
"17427",2019-01-02 16:00:00,1.845,0,"Bon"
"17428",2019-01-02 17:00:00,2.076,0,"Bon"
"17429",2019-01-02 18:00:00,1.845,0,"Bon"
"17430",2019-01-02 19:00:00,2.076,0,"Bon"
"17431",2019-01-02 20:00:00,1.643,0,"Bon"
"17432",2019-01-02 21:00:00,1.384,0,"Bon"
"17433",2019-01-02 22:00:00,1.384,0,"Bon"
"17434",2019-01-02 23:00:00,1.384,0,"Bon"
"17435",2019-01-03 00:00:00,1.384,0,"Bon"
"17436",2019-01-03 01:00:00,1.384,0,"Bon"
"17437",2019-01-03 02:00:00,1.384,0,"Bon"
"17438",2019-01-03 03:00:00,1.759,0,"Bon"
"17439",2019-01-03 04:00:00,2.076,0,"Bon"
"17440",2019-01-03 05:00:00,1.816,0,"Bon"
"17441",2019-01-03 06:00:00,1.384,0,"Bon"
"17442",2019-01-03 07:00:00,1.384,0,"Bon"
"17443",2019-01-03 08:00:00,1.615,0,"Bon"
"17444",2019-01-03 09:00:00,1.384,0,"Bon"
"17445",2019-01-03 10:00:00,1.384,0,"Bon"
"17446",2019-01-03 11:00:00,1.816,0,"Bon"
"17447",2019-01-03 12:00:00,1.604,0,"Bon"
"17448",2019-01-03 13:00:00,0,0,"Bon"
"17449",2019-01-03 14:00:00,0,0,"Bon"
"17450",2019-01-03 15:00:00,2.047,0,"Bon"
"17451",2019-01-03 16:00:00,2.076,0,"Bon"
"17452",2019-01-03 17:00:00,2.076,0,"Bon"
"17453",2019-01-03 18:00:00,1.989,0,"Bon"
"17454",2019-01-03 19:00:00,1.442,0,"Bon"
"17455",2019-01-03 20:00:00,2.018,0,"Bon"
"17456",2019-01-03 21:00:00,1.384,0,"Bon"
"17457",2019-01-03 22:00:00,1.384,0,"Bon"
"17458",2019-01-03 23:00:00,1.442,0,"Bon"
"17459",2019-01-04 00:00:00,1.384,0,"Bon"
"17460",2019-01-04 01:00:00,1.845,0,"Bon"
"17461",2019-01-04 02:00:00,2.508,0,"Bon"
"17462",2019-01-04 03:00:00,2.076,0,"Bon"
"17463",2019-01-04 04:00:00,2.076,0,"Bon"
"17464",2019-01-04 05:00:00,1.557,0,"Bon"
"17465",2019-01-04 06:00:00,1.672,0,"Bon"
"17466",2019-01-04 07:00:00,1.47,0,"Bon"
"17467",2019-01-04 08:00:00,1.442,0,"Bon"
"17468",2019-01-04 09:00:00,1.989,0,"Bon"
"17469",2019-01-04 10:00:00,2.076,0,"Bon"
"17470",2019-01-04 11:00:00,1.759,0,"Bon"
"17471",2019-01-04 12:00:00,1.932,0,"Bon"
"17472",2019-01-04 13:00:00,2.076,0,"Bon"
"17473",2019-01-04 14:00:00,1.643,0,"Bon"
"17474",2019-01-04 15:00:00,1.932,0,"Bon"
"17475",2019-01-04 16:00:00,2.076,0,"Bon"
"17476",2019-01-04 17:00:00,2.076,0,"Bon"
"17477",2019-01-04 18:00:00,2.076,0,"Bon"
"17478",2019-01-04 19:00:00,2.076,0,"Bon"
"17479",2019-01-04 20:00:00,2.076,0,"Bon"
"17480",2019-01-04 21:00:00,1.932,0,"Bon"
"17481",2019-01-04 22:00:00,1.442,0,"Bon"
"17482",2019-01-04 23:00:00,1.701,0,"Bon"
"17483",2019-01-05 00:00:00,1.903,0,"Bon"
"17484",2019-01-05 01:00:00,1.759,0,"Bon"
"17485",2019-01-05 02:00:00,0.951,0,"Bon"
"17486",2019-01-05 03:00:00,1.442,0,"Bon"
"17487",2019-01-05 04:00:00,0.865,0,"Bon"
"17488",2019-01-05 05:00:00,1.845,0,"Bon"
"17489",2019-01-05 06:00:00,2.076,0,"Bon"
"17490",2019-01-05 07:00:00,2.393,0,"Bon"
"17491",2019-01-05 08:00:00,3.2,0,"Bon"
"17492",2019-01-05 09:00:00,2.97,0,"Bon"
"17493",2019-01-05 10:00:00,2.71,0,"Bon"
"17494",2019-01-05 11:00:00,2.768,0,"Bon"
"17495",2019-01-05 12:00:00,2.162,0,"Bon"
"17496",2019-01-05 13:00:00,1.211,0,"Bon"
"17497",2019-01-05 14:00:00,1.643,0,"Bon"
"17498",2019-01-05 15:00:00,1.47,0,"Bon"
"17499",2019-01-05 16:00:00,1.989,0,"Bon"
"17500",2019-01-05 17:00:00,1.384,0,"Bon"
"17501",2019-01-05 18:00:00,0.75,0,"Bon"
"17502",2019-01-05 19:00:00,0.807,0,"Bon"
