"","date","valeur","Code","Niveau"
"1",2017-12-01 00:00:00,0,254,"254"
"2",2017-12-01 01:00:00,0,0,"Bon"
"3",2017-12-01 02:00:00,0,0,"Bon"
"4",2017-12-01 03:00:00,0,0,"Bon"
"5",2017-12-01 04:00:00,0,0,"Bon"
"6",2017-12-01 05:00:00,0,0,"Bon"
"7",2017-12-01 06:00:00,0,0,"Bon"
"8",2017-12-01 07:00:00,0,0,"Bon"
"9",2017-12-01 08:00:00,0,0,"Bon"
"10",2017-12-01 09:00:00,0,0,"Bon"
"11",2017-12-01 10:00:00,0,0,"Bon"
"12",2017-12-01 11:00:00,0,0,"Bon"
"13",2017-12-01 12:00:00,0,0,"Bon"
"14",2017-12-01 13:00:00,0,0,"Bon"
"15",2017-12-01 14:00:00,0,0,"Bon"
"16",2017-12-01 15:00:00,0,0,"Bon"
"17",2017-12-01 16:00:00,0,0,"Bon"
"18",2017-12-01 17:00:00,0,0,"Bon"
"19",2017-12-01 18:00:00,0,0,"Bon"
"20",2017-12-01 19:00:00,0,0,"Bon"
"21",2017-12-01 20:00:00,0,0,"Bon"
"22",2017-12-01 21:00:00,0,0,"Bon"
"23",2017-12-01 22:00:00,0,0,"Bon"
"24",2017-12-01 23:00:00,0,0,"Bon"
"25",2017-12-02 00:00:00,0,0,"Bon"
"26",2017-12-02 01:00:00,0,0,"Bon"
"27",2017-12-02 02:00:00,0,0,"Bon"
"28",2017-12-02 03:00:00,0,0,"Bon"
"29",2017-12-02 04:00:00,0,0,"Bon"
"30",2017-12-02 05:00:00,0,0,"Bon"
"31",2017-12-02 06:00:00,0,0,"Bon"
"32",2017-12-02 07:00:00,0,0,"Bon"
"33",2017-12-02 08:00:00,0,0,"Bon"
"34",2017-12-02 09:00:00,0,0,"Bon"
"35",2017-12-02 10:00:00,0,0,"Bon"
"36",2017-12-02 11:00:00,0,0,"Bon"
"37",2017-12-02 12:00:00,0,0,"Bon"
"38",2017-12-02 13:00:00,0,0,"Bon"
"39",2017-12-02 14:00:00,0,0,"Bon"
"40",2017-12-02 15:00:00,0,0,"Bon"
"41",2017-12-02 16:00:00,0,0,"Bon"
"42",2017-12-02 17:00:00,0,0,"Bon"
"43",2017-12-02 18:00:00,0,0,"Bon"
"44",2017-12-02 19:00:00,0,0,"Bon"
"45",2017-12-02 20:00:00,0,0,"Bon"
"46",2017-12-02 21:00:00,0,0,"Bon"
"47",2017-12-02 22:00:00,0,0,"Bon"
"48",2017-12-02 23:00:00,0,0,"Bon"
"49",2017-12-03 00:00:00,0,0,"Bon"
"50",2017-12-03 01:00:00,0,0,"Bon"
"51",2017-12-03 02:00:00,0,0,"Bon"
"52",2017-12-03 03:00:00,0,0,"Bon"
"53",2017-12-03 04:00:00,0,0,"Bon"
"54",2017-12-03 05:00:00,0,0,"Bon"
"55",2017-12-03 06:00:00,0,0,"Bon"
"56",2017-12-03 07:00:00,0,0,"Bon"
"57",2017-12-03 08:00:00,0,0,"Bon"
"58",2017-12-03 09:00:00,0,0,"Bon"
"59",2017-12-03 10:00:00,0,0,"Bon"
"60",2017-12-03 11:00:00,0,0,"Bon"
"61",2017-12-03 12:00:00,0,0,"Bon"
"62",2017-12-03 13:00:00,0,0,"Bon"
"63",2017-12-03 14:00:00,0,0,"Bon"
"64",2017-12-03 15:00:00,0,0,"Bon"
"65",2017-12-03 16:00:00,0,0,"Bon"
"66",2017-12-03 17:00:00,0,0,"Bon"
"67",2017-12-03 18:00:00,0,0,"Bon"
"68",2017-12-03 19:00:00,0,0,"Bon"
"69",2017-12-03 20:00:00,0,0,"Bon"
"70",2017-12-03 21:00:00,0,0,"Bon"
"71",2017-12-03 22:00:00,0,0,"Bon"
"72",2017-12-03 23:00:00,0,0,"Bon"
"73",2017-12-04 00:00:00,0,0,"Bon"
"74",2017-12-04 01:00:00,0,0,"Bon"
"75",2017-12-04 02:00:00,0,0,"Bon"
"76",2017-12-04 03:00:00,0,0,"Bon"
"77",2017-12-04 04:00:00,0,0,"Bon"
"78",2017-12-04 05:00:00,0,0,"Bon"
"79",2017-12-04 06:00:00,0,0,"Bon"
"80",2017-12-04 07:00:00,0,0,"Bon"
"81",2017-12-04 08:00:00,0,0,"Bon"
"82",2017-12-04 09:00:00,0,0,"Bon"
"83",2017-12-04 10:00:00,0,0,"Bon"
"84",2017-12-04 11:00:00,0,0,"Bon"
"85",2017-12-04 12:00:00,0,0,"Bon"
"86",2017-12-04 13:00:00,0,0,"Bon"
"87",2017-12-04 14:00:00,0,0,"Bon"
"88",2017-12-04 15:00:00,0,0,"Bon"
"89",2017-12-04 16:00:00,0,0,"Bon"
"90",2017-12-04 17:00:00,0,0,"Bon"
"91",2017-12-04 18:00:00,0,0,"Bon"
"92",2017-12-04 19:00:00,0,0,"Bon"
"93",2017-12-04 20:00:00,0,0,"Bon"
"94",2017-12-04 21:00:00,0,0,"Bon"
"95",2017-12-04 22:00:00,0,0,"Bon"
"96",2017-12-04 23:00:00,0,0,"Bon"
"97",2017-12-05 00:00:00,0,0,"Bon"
"98",2017-12-05 01:00:00,0,0,"Bon"
