"","date","valeur","Qualit"
"111","05/12/2017 14:00:00","0.000","0 (Bon)"
"112","05/12/2017 15:00:00","0.000","0 (Bon)"
"113","05/12/2017 16:00:00","0.000","0 (Bon)"
"114","05/12/2017 17:00:00","0.000","0 (Bon)"
"115","05/12/2017 18:00:00","0.000","0 (Bon)"
"116","05/12/2017 19:00:00","0.000","0 (Bon)"
"117","05/12/2017 20:00:00","0.000","0 (Bon)"
"118","05/12/2017 21:00:00","0.000","0 (Bon)"
"119","05/12/2017 22:00:00","0.000","0 (Bon)"
"120","05/12/2017 23:00:00","0.000","0 (Bon)"
"121","06/12/2017 00:00:00","0.000","0 (Bon)"
"122","06/12/2017 01:00:00","0.000","0 (Bon)"
"123","06/12/2017 02:00:00","0.000","0 (Bon)"
"124","06/12/2017 03:00:00","0.000","0 (Bon)"
"125","06/12/2017 04:00:00","0.000","0 (Bon)"
"126","06/12/2017 05:00:00","0.000","0 (Bon)"
"127","06/12/2017 06:00:00","0.000","0 (Bon)"
"128","06/12/2017 07:00:00","0.000","0 (Bon)"
"129","06/12/2017 08:00:00","0.000","0 (Bon)"
"130","06/12/2017 09:00:00","0.000","0 (Bon)"
"131","06/12/2017 10:00:00","0.000","0 (Bon)"
"132","06/12/2017 11:00:00","0.000","0 (Bon)"
"133","06/12/2017 12:00:00","0.000","0 (Bon)"
"134","06/12/2017 13:00:00","0.000","0 (Bon)"
"135","06/12/2017 14:00:00","0.000","0 (Bon)"
"136","06/12/2017 15:00:00","0.000","0 (Bon)"
"137","06/12/2017 16:00:00","0.000","0 (Bon)"
"138","06/12/2017 17:00:00","0.000","0 (Bon)"
"139","06/12/2017 18:00:00","0.000","0 (Bon)"
"140","06/12/2017 19:00:00","0.000","0 (Bon)"
"141","06/12/2017 20:00:00","0.000","0 (Bon)"
"142","06/12/2017 21:00:00","0.000","0 (Bon)"
"143","06/12/2017 22:00:00","0.000","0 (Bon)"
"144","06/12/2017 23:00:00","0.000","0 (Bon)"
"145","07/12/2017 00:00:00","0.000","0 (Bon)"
"146","07/12/2017 01:00:00","0.000","0 (Bon)"
"147","07/12/2017 02:00:00","0.000","0 (Bon)"
"148","07/12/2017 03:00:00","0.000","0 (Bon)"
"149","07/12/2017 04:00:00","0.000","0 (Bon)"
"150","07/12/2017 05:00:00","0.000","0 (Bon)"
"151","07/12/2017 06:00:00","0.000","0 (Bon)"
"152","07/12/2017 07:00:00","0.000","0 (Bon)"
"153","07/12/2017 08:00:00","0.000","0 (Bon)"
"154","07/12/2017 09:00:00","0.000","0 (Bon)"
"155","07/12/2017 10:00:00","0.000","0 (Bon)"
"156","07/12/2017 11:00:00","0.000","0 (Bon)"
"157","07/12/2017 12:00:00","0.247","0 (Bon)"
"158","07/12/2017 13:00:00","1.574","0 (Bon)"
"159","07/12/2017 14:00:00","1.150","0 (Bon)"
"160","07/12/2017 15:00:00","0.618","0 (Bon)"
"161","07/12/2017 16:00:00","0.796","0 (Bon)"
"162","07/12/2017 17:00:00","0.525","0 (Bon)"
"163","07/12/2017 18:00:00","0.362","0 (Bon)"
"164","07/12/2017 19:00:00","0.216","0 (Bon)"
"165","07/12/2017 20:00:00","0.109","0 (Bon)"
"166","07/12/2017 21:00:00","0.062","0 (Bon)"
"167","07/12/2017 22:00:00","0.033","0 (Bon)"
"168","07/12/2017 23:00:00","0.017","0 (Bon)"
"169","08/12/2017 00:00:00","0.007","0 (Bon)"
"170","08/12/2017 01:00:00","0.002","0 (Bon)"
"171","08/12/2017 02:00:00","0.002","0 (Bon)"
"172","08/12/2017 03:00:00","0.030","0 (Bon)"
"173","08/12/2017 04:00:00","0.004","0 (Bon)"
"174","08/12/2017 05:00:00","0.000","0 (Bon)"
"175","08/12/2017 06:00:00","0.000","0 (Bon)"
"176","08/12/2017 07:00:00","0.000","0 (Bon)"
"177","08/12/2017 08:00:00","0.000","0 (Bon)"
"178","08/12/2017 09:00:00","0.000","0 (Bon)"
"179","08/12/2017 10:00:00","0.000","0 (Bon)"
"180","08/12/2017 11:00:00","0.000","0 (Bon)"
"181","08/12/2017 12:00:00","0.000","0 (Bon)"
"182","08/12/2017 13:00:00","0.000","0 (Bon)"
"183","08/12/2017 14:00:00","0.000","0 (Bon)"
"184","08/12/2017 15:00:00","0.000","0 (Bon)"
"185","08/12/2017 16:00:00","0.000","0 (Bon)"
"186","08/12/2017 17:00:00","0.000","0 (Bon)"
"187","08/12/2017 18:00:00","0.000","0 (Bon)"
"188","08/12/2017 19:00:00","0.000","0 (Bon)"
"189","08/12/2017 20:00:00","0.000","0 (Bon)"
"190","08/12/2017 21:00:00","0.000","0 (Bon)"
"191","08/12/2017 22:00:00","0.000","0 (Bon)"
"192","08/12/2017 23:00:00","0.000","0 (Bon)"
"193","09/12/2017 00:00:00","0.000","0 (Bon)"
"194","09/12/2017 01:00:00","0.000","0 (Bon)"
"195","09/12/2017 02:00:00","0.000","0 (Bon)"
"196","09/12/2017 03:00:00","0.000","0 (Bon)"
"197","09/12/2017 04:00:00","0.000","0 (Bon)"
"198","09/12/2017 05:00:00","0.000","0 (Bon)"
"199","09/12/2017 06:00:00","0.000","0 (Bon)"
"200","09/12/2017 07:00:00","0.000","0 (Bon)"
"201","09/12/2017 08:00:00","0.000","0 (Bon)"
"202","09/12/2017 09:00:00","0.000","0 (Bon)"
"203","09/12/2017 10:00:00","0.000","0 (Bon)"
"204","09/12/2017 11:00:00","0.000","0 (Bon)"
"205","09/12/2017 12:00:00","0.000","0 (Bon)"
"206","09/12/2017 13:00:00","0.000","0 (Bon)"
"207","09/12/2017 14:00:00","0.000","0 (Bon)"
"208","09/12/2017 15:00:00","0.000","0 (Bon)"
"209","09/12/2017 16:00:00","0.000","0 (Bon)"
"210","09/12/2017 17:00:00","0.000","0 (Bon)"
"211","09/12/2017 18:00:00","0.000","0 (Bon)"
"212","09/12/2017 19:00:00","0.000","0 (Bon)"
"213","09/12/2017 20:00:00","0.000","0 (Bon)"
"214","09/12/2017 21:00:00","0.000","0 (Bon)"
