"","date","valeur","Qualit"
"110","26/05/2016 16:00:00","0.621","0 (Bon)"
"111","26/05/2016 17:00:00","0.921","0 (Bon)"
"112","26/05/2016 18:00:00","0.681","0 (Bon)"
"113","26/05/2016 19:00:00","1.152","0 (Bon)"
"114","26/05/2016 20:00:00","13.812","0 (Bon)"
"115","26/05/2016 21:00:00","1.503","0 (Bon)"
"116","26/05/2016 22:00:00","2.070","0 (Bon)"
"117","26/05/2016 23:00:00","5.148","0 (Bon)"
"118","27/05/2016 00:00:00","6.278","0 (Bon)"
"119","27/05/2016 01:00:00","16.973","0 (Bon)"
"120","27/05/2016 02:00:00","25.421","0 (Bon)"
"121","27/05/2016 03:00:00","26.206","0 (Bon)"
"122","27/05/2016 04:00:00","16.427","0 (Bon)"
"123","27/05/2016 05:00:00","38.514","0 (Bon)"
"124","27/05/2016 06:00:00","17.238","0 (Bon)"
"125","27/05/2016 07:00:00","12.160","0 (Bon)"
"126","27/05/2016 08:00:00","20.081","0 (Bon)"
"127","27/05/2016 09:00:00","9.829","0 (Bon)"
"128","27/05/2016 10:00:00","7.987","0 (Bon)"
"129","27/05/2016 11:00:00","3.767","0 (Bon)"
"130","27/05/2016 12:00:00","11.997","0 (Bon)"
"131","27/05/2016 13:00:00","2.010","0 (Bon)"
"132","27/05/2016 14:00:00","0.684","0 (Bon)"
"133","27/05/2016 15:00:00","3.441","0 (Bon)"
"134","27/05/2016 16:00:00","2.691","0 (Bon)"
"135","27/05/2016 17:00:00","5.335","0 (Bon)"
"136","27/05/2016 18:00:00","1.415","0 (Bon)"
"137","27/05/2016 19:00:00","6.092","0 (Bon)"
"138","27/05/2016 20:00:00","8.465","0 (Bon)"
"139","27/05/2016 21:00:00","8.852","0 (Bon)"
"140","27/05/2016 22:00:00","13.018","0 (Bon)"
"141","27/05/2016 23:00:00","31.760","0 (Bon)"
"142","28/05/2016 00:00:00","7.936","0 (Bon)"
"143","28/05/2016 01:00:00","11.566","0 (Bon)"
"144","28/05/2016 02:00:00","10.142","0 (Bon)"
"145","28/05/2016 03:00:00","15.817","0 (Bon)"
"146","28/05/2016 04:00:00","2.854","0 (Bon)"
"147","28/05/2016 05:00:00","12.806","0 (Bon)"
"148","28/05/2016 06:00:00","6.299","0 (Bon)"
"149","28/05/2016 07:00:00","1.421","0 (Bon)"
"150","28/05/2016 08:00:00","13.692","0 (Bon)"
"151","28/05/2016 09:00:00","1.022","0 (Bon)"
"152","28/05/2016 10:00:00","5.859","0 (Bon)"
"153","28/05/2016 11:00:00","1.851","0 (Bon)"
"154","28/05/2016 12:00:00","3.368","0 (Bon)"
"155","28/05/2016 13:00:00","4.212","0 (Bon)"
"156","28/05/2016 14:00:00","3.006","0 (Bon)"
"157","28/05/2016 15:00:00","8.832","0 (Bon)"
"158","28/05/2016 16:00:00","16.141","0 (Bon)"
"159","28/05/2016 17:00:00","2.781","0 (Bon)"
"160","28/05/2016 18:00:00","35.626","0 (Bon)"
"161","28/05/2016 19:00:00","13.220","0 (Bon)"
"162","28/05/2016 20:00:00","2.762","0 (Bon)"
"163","28/05/2016 21:00:00","0.436","0 (Bon)"
"164","28/05/2016 22:00:00","0.511","0 (Bon)"
"165","28/05/2016 23:00:00","0.393","0 (Bon)"
"166","29/05/2016 00:00:00","0.397","0 (Bon)"
"167","29/05/2016 01:00:00","0.510","0 (Bon)"
"168","29/05/2016 02:00:00","0.470","0 (Bon)"
"169","29/05/2016 03:00:00","1.107","0 (Bon)"
"170","29/05/2016 04:00:00","7.745","0 (Bon)"
"171","29/05/2016 05:00:00","3.889","0 (Bon)"
"172","29/05/2016 06:00:00","14.847","0 (Bon)"
"173","29/05/2016 07:00:00","42.799","0 (Bon)"
"174","29/05/2016 08:00:00","40.056","0 (Bon)"
"175","29/05/2016 09:00:00","28.989","0 (Bon)"
"176","29/05/2016 10:00:00","26.037","0 (Bon)"
"177","29/05/2016 11:00:00","38.811","0 (Bon)"
"178","29/05/2016 12:00:00","5.593","0 (Bon)"
"179","29/05/2016 13:00:00","3.564","0 (Bon)"
"180","29/05/2016 14:00:00","4.623","0 (Bon)"
"181","29/05/2016 15:00:00","1.396","0 (Bon)"
"182","29/05/2016 16:00:00","1.291","0 (Bon)"
"183","29/05/2016 17:00:00","1.403","0 (Bon)"
"184","29/05/2016 18:00:00","0.945","0 (Bon)"
"185","29/05/2016 19:00:00","1.703","0 (Bon)"
"186","29/05/2016 20:00:00","12.257","0 (Bon)"
"187","29/05/2016 21:00:00","25.822","0 (Bon)"
"188","29/05/2016 22:00:00","23.170","0 (Bon)"
"189","29/05/2016 23:00:00","33.398","0 (Bon)"
"190","30/05/2016 00:00:00","46.757","0 (Bon)"
"191","30/05/2016 01:00:00","40.339","0 (Bon)"
"192","30/05/2016 02:00:00","31.127","0 (Bon)"
"193","30/05/2016 03:00:00","23.148","0 (Bon)"
"194","30/05/2016 04:00:00","18.453","0 (Bon)"
"195","30/05/2016 05:00:00","13.393","0 (Bon)"
"196","30/05/2016 06:00:00","9.382","0 (Bon)"
"197","30/05/2016 07:00:00","6.288","0 (Bon)"
"198","30/05/2016 08:00:00","5.479","0 (Bon)"
"199","30/05/2016 09:00:00","4.339","0 (Bon)"
"200","30/05/2016 10:00:00","4.059","0 (Bon)"
"201","30/05/2016 11:00:00","3.233","0 (Bon)"
"202","30/05/2016 12:00:00","2.523","0 (Bon)"
"203","30/05/2016 13:00:00","2.874","0 (Bon)"
"204","30/05/2016 14:00:00","3.185","0 (Bon)"
"205","30/05/2016 15:00:00","2.755","0 (Bon)"
"206","30/05/2016 16:00:00","2.174","0 (Bon)"
"207","30/05/2016 17:00:00","2.033","0 (Bon)"
"208","30/05/2016 18:00:00","2.040","0 (Bon)"
"209","30/05/2016 19:00:00","1.783","0 (Bon)"
"210","30/05/2016 20:00:00","1.365","0 (Bon)"
"211","30/05/2016 21:00:00","1.087","0 (Bon)"
"212","30/05/2016 22:00:00","1.007","0 (Bon)"
"213","30/05/2016 23:00:00","0.810","0 (Bon)"
"214","31/05/2016 00:00:00","0.775","0 (Bon)"
"215","31/05/2016 01:00:00","0.724","0 (Bon)"
"216","31/05/2016 02:00:00","0.656","0 (Bon)"
"217","31/05/2016 03:00:00","0.551","0 (Bon)"
"218","31/05/2016 04:00:00","0.496","0 (Bon)"
"219","31/05/2016 05:00:00","0.419","0 (Bon)"
"220","31/05/2016 06:00:00","0.402","0 (Bon)"
"221","31/05/2016 07:00:00","0.439","0 (Bon)"
"222","31/05/2016 08:00:00","0.415","0 (Bon)"
"223","31/05/2016 09:00:00","0.398","0 (Bon)"
"224","31/05/2016 10:00:00","0.338","0 (Bon)"
"225","31/05/2016 11:00:00","0.312","0 (Bon)"
"226","31/05/2016 12:00:00","0.305","0 (Bon)"
"227","31/05/2016 13:00:00","0.281","0 (Bon)"
"228","31/05/2016 14:00:00","0.261","0 (Bon)"
"229","31/05/2016 15:00:00","0.279","0 (Bon)"
"230","31/05/2016 16:00:00","0.234","0 (Bon)"
"231","31/05/2016 17:00:00","0.250","0 (Bon)"
"232","31/05/2016 18:00:00","0.260","0 (Bon)"
"233","31/05/2016 19:00:00","0.252","0 (Bon)"
"234","31/05/2016 20:00:00","0.279","0 (Bon)"
"235","31/05/2016 21:00:00","0.265","0 (Bon)"
"236","31/05/2016 22:00:00","0.370","0 (Bon)"
"237","31/05/2016 23:00:00","0.313","0 (Bon)"
"238","01/06/2016 00:00:00","0.256","0 (Bon)"
"239","01/06/2016 01:00:00","0.296","0 (Bon)"
"240","01/06/2016 02:00:00","0.299","0 (Bon)"
"241","01/06/2016 03:00:00","1.052","0 (Bon)"
"242","01/06/2016 04:00:00","0.351","0 (Bon)"
"243","01/06/2016 05:00:00","0.549","0 (Bon)"
"244","01/06/2016 06:00:00","0.586","0 (Bon)"
"245","01/06/2016 07:00:00","0.434","0 (Bon)"
"246","01/06/2016 08:00:00","0.294","0 (Bon)"
"247","01/06/2016 09:00:00","0.289","0 (Bon)"
"248","01/06/2016 10:00:00","0.921","0 (Bon)"
"249","01/06/2016 11:00:00","0.361","0 (Bon)"
"250","01/06/2016 12:00:00","1.005","0 (Bon)"
"251","01/06/2016 13:00:00","0.328","0 (Bon)"
"252","01/06/2016 14:00:00","0.598","0 (Bon)"
"253","01/06/2016 15:00:00","0.253","0 (Bon)"
"254","01/06/2016 16:00:00","1.400","0 (Bon)"
"255","01/06/2016 17:00:00","0.803","0 (Bon)"
"256","01/06/2016 18:00:00","0.899","0 (Bon)"
"257","01/06/2016 19:00:00","0.731","0 (Bon)"
"258","01/06/2016 20:00:00","0.492","0 (Bon)"
"259","01/06/2016 21:00:00","1.393","0 (Bon)"
"260","01/06/2016 22:00:00","1.347","0 (Bon)"
"261","01/06/2016 23:00:00","1.226","0 (Bon)"
"262","02/06/2016 00:00:00","3.254","0 (Bon)"
"263","02/06/2016 01:00:00","6.859","0 (Bon)"
"264","02/06/2016 02:00:00","4.502","0 (Bon)"
"265","02/06/2016 03:00:00","1.017","0 (Bon)"
"266","02/06/2016 04:00:00","1.262","0 (Bon)"
"267","02/06/2016 05:00:00","3.220","0 (Bon)"
"268","02/06/2016 06:00:00","1.201","0 (Bon)"
"269","02/06/2016 07:00:00","2.318","0 (Bon)"
"270","02/06/2016 08:00:00","4.152","0 (Bon)"
"271","02/06/2016 09:00:00","3.981","0 (Bon)"
"272","02/06/2016 10:00:00","2.957","0 (Bon)"
"273","02/06/2016 11:00:00","2.208","0 (Bon)"
"274","02/06/2016 12:00:00","1.319","0 (Bon)"
"275","02/06/2016 13:00:00","1.166","0 (Bon)"
"276","02/06/2016 14:00:00","0.696","0 (Bon)"
"277","02/06/2016 15:00:00","2.281","0 (Bon)"
"278","02/06/2016 16:00:00","1.693","0 (Bon)"
"279","02/06/2016 17:00:00","2.039","0 (Bon)"
"280","02/06/2016 18:00:00","4.956","0 (Bon)"
"281","02/06/2016 19:00:00","5.766","0 (Bon)"
"282","02/06/2016 20:00:00","1.979","0 (Bon)"
"283","02/06/2016 21:00:00","6.048","0 (Bon)"
"284","02/06/2016 22:00:00","8.176","0 (Bon)"
"285","02/06/2016 23:00:00","2.273","0 (Bon)"
"286","03/06/2016 00:00:00","2.947","0 (Bon)"
"287","03/06/2016 01:00:00","17.503","0 (Bon)"
"288","03/06/2016 02:00:00","15.387","0 (Bon)"
"289","03/06/2016 03:00:00","28.834","0 (Bon)"
"290","03/06/2016 04:00:00","31.892","0 (Bon)"
"291","03/06/2016 05:00:00","31.521","0 (Bon)"
"292","03/06/2016 06:00:00","27.594","0 (Bon)"
"293","03/06/2016 07:00:00","5.282","0 (Bon)"
"294","03/06/2016 08:00:00","19.522","0 (Bon)"
"295","03/06/2016 09:00:00","4.082","0 (Bon)"
"296","03/06/2016 10:00:00","14.213","0 (Bon)"
"297","03/06/2016 11:00:00","2.856","0 (Bon)"
"298","03/06/2016 12:00:00","4.221","0 (Bon)"
"299","03/06/2016 13:00:00","23.263","0 (Bon)"
"300","03/06/2016 14:00:00","6.190","0 (Bon)"
"301","03/06/2016 15:00:00","4.495","0 (Bon)"
"302","03/06/2016 16:00:00","3.567","0 (Bon)"
"303","03/06/2016 17:00:00","2.640","0 (Bon)"
"304","03/06/2016 18:00:00","2.136","0 (Bon)"
"305","03/06/2016 19:00:00","14.647","0 (Bon)"
"306","03/06/2016 20:00:00","10.144","0 (Bon)"
"307","03/06/2016 21:00:00","22.393","0 (Bon)"
"308","03/06/2016 22:00:00","10.780","0 (Bon)"
"309","03/06/2016 23:00:00","21.535","0 (Bon)"
"310","04/06/2016 00:00:00","1.594","0 (Bon)"
"311","04/06/2016 01:00:00","19.645","0 (Bon)"
"312","04/06/2016 02:00:00","21.827","0 (Bon)"
"313","04/06/2016 03:00:00","0.995","0 (Bon)"
"314","04/06/2016 04:00:00","7.471","0 (Bon)"
"315","04/06/2016 05:00:00","18.389","0 (Bon)"
"316","04/06/2016 06:00:00","4.054","0 (Bon)"
"317","04/06/2016 07:00:00","6.036","0 (Bon)"
"318","04/06/2016 08:00:00","3.833","0 (Bon)"
"319","04/06/2016 09:00:00","8.073","0 (Bon)"
"320","04/06/2016 10:00:00","23.488","0 (Bon)"
"321","04/06/2016 11:00:00","8.722","0 (Bon)"
"322","04/06/2016 12:00:00","9.189","0 (Bon)"
"323","04/06/2016 13:00:00","5.933","0 (Bon)"
"324","04/06/2016 14:00:00","1.208","0 (Bon)"
"325","04/06/2016 15:00:00","1.852","0 (Bon)"
"326","04/06/2016 16:00:00","0.905","0 (Bon)"
"327","04/06/2016 17:00:00","4.091","0 (Bon)"
"328","04/06/2016 18:00:00","6.591","0 (Bon)"
"329","04/06/2016 19:00:00","19.550","0 (Bon)"
"330","04/06/2016 20:00:00","0.486","0 (Bon)"
"331","04/06/2016 21:00:00","4.130","0 (Bon)"
"332","04/06/2016 22:00:00","18.273","0 (Bon)"
"333","04/06/2016 23:00:00","17.885","0 (Bon)"
"334","05/06/2016 00:00:00","22.971","0 (Bon)"
"335","05/06/2016 01:00:00","14.801","0 (Bon)"
"336","05/06/2016 02:00:00","5.977","0 (Bon)"
"337","05/06/2016 03:00:00","22.260","0 (Bon)"
"338","05/06/2016 04:00:00","29.738","0 (Bon)"
"339","05/06/2016 05:00:00","29.083","0 (Bon)"
"340","05/06/2016 06:00:00","4.127","0 (Bon)"
"341","05/06/2016 07:00:00","30.064","0 (Bon)"
"342","05/06/2016 08:00:00","17.935","0 (Bon)"
"343","05/06/2016 09:00:00","47.456","0 (Bon)"
"344","05/06/2016 10:00:00","9.285","0 (Bon)"
"345","05/06/2016 11:00:00","2.471","0 (Bon)"
"346","05/06/2016 12:00:00","11.071","0 (Bon)"
"347","05/06/2016 13:00:00","12.952","0 (Bon)"
"348","05/06/2016 14:00:00","0.895","0 (Bon)"
"349","05/06/2016 15:00:00","16.109","0 (Bon)"
"350","05/06/2016 16:00:00","2.574","0 (Bon)"
"351","05/06/2016 17:00:00","41.980","0 (Bon)"
"352","05/06/2016 18:00:00","13.590","0 (Bon)"
"353","05/06/2016 19:00:00","1.092","0 (Bon)"
"354","05/06/2016 20:00:00","0.734","0 (Bon)"
"355","05/06/2016 21:00:00","0.166","0 (Bon)"
"356","05/06/2016 22:00:00","0.184","0 (Bon)"
"357","05/06/2016 23:00:00","55.006","0 (Bon)"
"358","06/06/2016 00:00:00","13.124","0 (Bon)"
"359","06/06/2016 01:00:00","---","0 (Bon)"
"360","06/06/2016 02:00:00","---","0 (Bon)"
"361","06/06/2016 03:00:00","37.804","0 (Bon)"
"362","06/06/2016 04:00:00","19.426","0 (Bon)"
"363","06/06/2016 05:00:00","12.711","0 (Bon)"
"364","06/06/2016 06:00:00","58.700","0 (Bon)"
"365","06/06/2016 07:00:00","31.462","0 (Bon)"
"366","06/06/2016 08:00:00","18.638","0 (Bon)"
"367","06/06/2016 09:00:00","7.970","0 (Bon)"
"368","06/06/2016 10:00:00","0.245","0 (Bon)"
"369","06/06/2016 11:00:00","0.031","0 (Bon)"
"370","06/06/2016 12:00:00","2.194","0 (Bon)"
"371","06/06/2016 13:00:00","8.816","0 (Bon)"
"372","06/06/2016 14:00:00","0.052","0 (Bon)"
"373","06/06/2016 15:00:00","11.789","0 (Bon)"
"374","06/06/2016 16:00:00","8.490","0 (Bon)"
"375","06/06/2016 17:00:00","8.583","0 (Bon)"
"376","06/06/2016 18:00:00","18.275","0 (Bon)"
"377","06/06/2016 19:00:00","0.055","0 (Bon)"
"378","06/06/2016 20:00:00","9.008","0 (Bon)"
"379","06/06/2016 21:00:00","26.728","0 (Bon)"
"380","06/06/2016 22:00:00","0.032","0 (Bon)"
"381","06/06/2016 23:00:00","14.482","0 (Bon)"
"382","07/06/2016 00:00:00","10.987","0 (Bon)"
"383","07/06/2016 01:00:00","39.217","0 (Bon)"
"384","07/06/2016 02:00:00","17.695","0 (Bon)"
"385","07/06/2016 03:00:00","4.978","0 (Bon)"
"386","07/06/2016 04:00:00","30.235","0 (Bon)"
"387","07/06/2016 05:00:00","0.028","0 (Bon)"
"388","07/06/2016 06:00:00","---","0 (Bon)"
"389","07/06/2016 07:00:00","36.414","0 (Bon)"
"390","07/06/2016 08:00:00","---","0 (Bon)"
"391","07/06/2016 09:00:00","---","0 (Bon)"
"392","07/06/2016 10:00:00","1.079","0 (Bon)"
"393","07/06/2016 11:00:00","47.605","0 (Bon)"
"394","07/06/2016 12:00:00","33.390","0 (Bon)"
"395","07/06/2016 13:00:00","30.689","0 (Bon)"
"396","07/06/2016 14:00:00","0.261","0 (Bon)"
"397","07/06/2016 15:00:00","14.178","0 (Bon)"
"398","07/06/2016 16:00:00","33.037","0 (Bon)"
"399","07/06/2016 17:00:00","0.192","0 (Bon)"
"400","07/06/2016 18:00:00","0.193","0 (Bon)"
"401","07/06/2016 19:00:00","0.576","0 (Bon)"
"402","07/06/2016 20:00:00","0.194","0 (Bon)"
"403","07/06/2016 21:00:00","0.228","0 (Bon)"
"404","07/06/2016 22:00:00","0.594","0 (Bon)"
"405","07/06/2016 23:00:00","26.772","0 (Bon)"
"406","08/06/2016 00:00:00","29.080","0 (Bon)"
"407","08/06/2016 01:00:00","0.233","0 (Bon)"
"408","08/06/2016 02:00:00","0.341","0 (Bon)"
"409","08/06/2016 03:00:00","0.242","0 (Bon)"
"410","08/06/2016 04:00:00","1.195","0 (Bon)"
"411","08/06/2016 05:00:00","0.233","0 (Bon)"
"412","08/06/2016 06:00:00","0.245","0 (Bon)"
"413","08/06/2016 07:00:00","0.234","0 (Bon)"
"414","08/06/2016 08:00:00","0.222","0 (Bon)"
"415","08/06/2016 09:00:00","0.237","0 (Bon)"
"416","08/06/2016 10:00:00","12.128","0 (Bon)"
"417","08/06/2016 11:00:00","0.195","0 (Bon)"
"418","08/06/2016 12:00:00","0.190","0 (Bon)"
"419","08/06/2016 13:00:00","13.583","0 (Bon)"
"420","08/06/2016 14:00:00","0.190","0 (Bon)"
"421","08/06/2016 15:00:00","0.191","0 (Bon)"
"422","08/06/2016 16:00:00","0.450","0 (Bon)"
"423","08/06/2016 17:00:00","27.764","0 (Bon)"
"424","08/06/2016 18:00:00","0.214","0 (Bon)"
"425","08/06/2016 19:00:00","0.270","0 (Bon)"
"426","08/06/2016 20:00:00","0.213","0 (Bon)"
"427","08/06/2016 21:00:00","0.224","0 (Bon)"
"428","08/06/2016 22:00:00","0.198","0 (Bon)"
"429","08/06/2016 23:00:00","0.198","0 (Bon)"
"430","09/06/2016 00:00:00","12.483","0 (Bon)"
"431","09/06/2016 01:00:00","0.176","0 (Bon)"
"432","09/06/2016 02:00:00","0.413","0 (Bon)"
"433","09/06/2016 03:00:00","0.197","0 (Bon)"
"434","09/06/2016 04:00:00","6.074","0 (Bon)"
"435","09/06/2016 05:00:00","0.114","0 (Bon)"
"436","09/06/2016 06:00:00","0.129","0 (Bon)"
"437","09/06/2016 07:00:00","0.147","0 (Bon)"
"438","09/06/2016 08:00:00","0.174","0 (Bon)"
"439","09/06/2016 09:00:00","0.184","0 (Bon)"
"440","09/06/2016 10:00:00","0.170","0 (Bon)"
"441","09/06/2016 11:00:00","0.196","0 (Bon)"
"442","09/06/2016 12:00:00","0.135","0 (Bon)"
"443","09/06/2016 13:00:00","13.080","0 (Bon)"
