"","date","valeur","Code","Niveau"
"5374",2017-01-01 00:00:00,0.012,0,"Bon"
"5375",2017-01-01 01:00:00,0.008,0,"Bon"
"5376",2017-01-01 02:00:00,0.005,0,"Bon"
"5377",2017-01-01 03:00:00,0.005,0,"Bon"
"5378",2017-01-01 04:00:00,0.005,0,"Bon"
"5379",2017-01-01 05:00:00,0.003,0,"Bon"
"5380",2017-01-01 06:00:00,0.011,0,"Bon"
"5381",2017-01-01 07:00:00,0.005,0,"Bon"
"5382",2017-01-01 08:00:00,0.002,0,"Bon"
"5383",2017-01-01 09:00:00,0.001,0,"Bon"
"5384",2017-01-01 10:00:00,0.007,0,"Bon"
"5385",2017-01-01 11:00:00,0.012,0,"Bon"
"5386",2017-01-01 12:00:00,0.013,0,"Bon"
"5387",2017-01-01 13:00:00,0.001,0,"Bon"
"5388",2017-01-01 14:00:00,0.01,0,"Bon"
"5389",2017-01-01 15:00:00,0.008,0,"Bon"
"5390",2017-01-01 16:00:00,0.003,0,"Bon"
"5391",2017-01-01 17:00:00,0.008,0,"Bon"
"5392",2017-01-01 18:00:00,0.012,0,"Bon"
"5393",2017-01-01 19:00:00,0.007,0,"Bon"
"5394",2017-01-01 20:00:00,0.012,0,"Bon"
"5395",2017-01-01 21:00:00,0.005,0,"Bon"
"5396",2017-01-01 22:00:00,0.006,0,"Bon"
"5397",2017-01-01 23:00:00,0.013,0,"Bon"
"5398",2017-01-02 00:00:00,0.011,0,"Bon"
"5399",2017-01-02 01:00:00,0.005,0,"Bon"
"5400",2017-01-02 02:00:00,0.016,0,"Bon"
"5401",2017-01-02 03:00:00,0.011,0,"Bon"
"5402",2017-01-02 04:00:00,0,0,"Bon"
"5403",2017-01-02 05:00:00,0.003,0,"Bon"
"5404",2017-01-02 06:00:00,0.005,0,"Bon"
"5405",2017-01-02 07:00:00,0.002,0,"Bon"
"5406",2017-01-02 08:00:00,0.01,0,"Bon"
"5407",2017-01-02 09:00:00,0.011,0,"Bon"
"5408",2017-01-02 10:00:00,0.011,0,"Bon"
"5409",2017-01-02 11:00:00,0.003,0,"Bon"
"5410",2017-01-02 12:00:00,0,0,"Bon"
"5411",2017-01-02 13:00:00,0.01,0,"Bon"
"5412",2017-01-02 14:00:00,0.006,0,"Bon"
"5413",2017-01-02 15:00:00,0.008,0,"Bon"
"5414",2017-01-02 16:00:00,0.003,0,"Bon"
"5415",2017-01-02 17:00:00,0,0,"Bon"
"5416",2017-01-02 18:00:00,0.006,0,"Bon"
"5417",2017-01-02 19:00:00,0.012,0,"Bon"
"5418",2017-01-02 20:00:00,0.007,0,"Bon"
"5419",2017-01-02 21:00:00,0.005,0,"Bon"
"5420",2017-01-02 22:00:00,0.004,0,"Bon"
"5421",2017-01-02 23:00:00,0,0,"Bon"
"5422",2017-01-03 00:00:00,0,0,"Bon"
"5423",2017-01-03 01:00:00,0.003,0,"Bon"
"5424",2017-01-03 02:00:00,0.012,0,"Bon"
"5425",2017-01-03 03:00:00,0.004,0,"Bon"
"5426",2017-01-03 04:00:00,0.002,0,"Bon"
"5427",2017-01-03 05:00:00,0,0,"Bon"
"5428",2017-01-03 06:00:00,0,0,"Bon"
"5429",2017-01-03 07:00:00,0,0,"Bon"
"5430",2017-01-03 08:00:00,0.009,0,"Bon"
"5431",2017-01-03 09:00:00,0.004,0,"Bon"
"5432",2017-01-03 10:00:00,0,0,"Bon"
"5433",2017-01-03 11:00:00,0.004,0,"Bon"
"5434",2017-01-03 12:00:00,0,0,"Bon"
"5435",2017-01-03 13:00:00,0.007,0,"Bon"
"5436",2017-01-03 14:00:00,0.001,0,"Bon"
"5437",2017-01-03 15:00:00,0,0,"Bon"
"5438",2017-01-03 16:00:00,0,0,"Bon"
"5439",2017-01-03 17:00:00,0,0,"Bon"
"5440",2017-01-03 18:00:00,0,0,"Bon"
"5441",2017-01-03 19:00:00,0.002,0,"Bon"
"5442",2017-01-03 20:00:00,0,0,"Bon"
"5443",2017-01-03 21:00:00,0,0,"Bon"
"5444",2017-01-03 22:00:00,0.006,0,"Bon"
"5445",2017-01-03 23:00:00,0.005,0,"Bon"
"5446",2017-01-04 00:00:00,0,0,"Bon"
"5447",2017-01-04 01:00:00,0.011,0,"Bon"
"5448",2017-01-04 02:00:00,0.016,0,"Bon"
"5449",2017-01-04 03:00:00,0.016,0,"Bon"
"5450",2017-01-04 04:00:00,0.007,0,"Bon"
"5451",2017-01-04 05:00:00,0,0,"Bon"
"5452",2017-01-04 06:00:00,0.001,0,"Bon"
"5453",2017-01-04 07:00:00,0.004,0,"Bon"
"5454",2017-01-04 08:00:00,0.004,0,"Bon"
"5455",2017-01-04 09:00:00,0.013,0,"Bon"
"5456",2017-01-04 10:00:00,0.008,0,"Bon"
