"","date","valeur","Code","Niveau"
"745",2018-01-01 00:00:00,0.016,0,"Bon"
"746",2018-01-01 01:00:00,0.009,0,"Bon"
"747",2018-01-01 02:00:00,0.005,0,"Bon"
"748",2018-01-01 03:00:00,0.002,0,"Bon"
"749",2018-01-01 04:00:00,0.006,0,"Bon"
"750",2018-01-01 05:00:00,0.025,0,"Bon"
"751",2018-01-01 06:00:00,0.009,0,"Bon"
"752",2018-01-01 07:00:00,0.012,0,"Bon"
"753",2018-01-01 08:00:00,0.065,0,"Bon"
"754",2018-01-01 09:00:00,0.162,0,"Bon"
"755",2018-01-01 10:00:00,0.46,0,"Bon"
"756",2018-01-01 11:00:00,2.7,0,"Bon"
"757",2018-01-01 12:00:00,2.495,0,"Bon"
"758",2018-01-01 13:00:00,1.614,0,"Bon"
"759",2018-01-01 14:00:00,0.772,0,"Bon"
"760",2018-01-01 15:00:00,0.506,0,"Bon"
"761",2018-01-01 16:00:00,0.368,0,"Bon"
"762",2018-01-01 17:00:00,0.239,0,"Bon"
"763",2018-01-01 18:00:00,0.21,0,"Bon"
"764",2018-01-01 19:00:00,0.236,0,"Bon"
"765",2018-01-01 20:00:00,0.151,0,"Bon"
"766",2018-01-01 21:00:00,0.102,0,"Bon"
"767",2018-01-01 22:00:00,0.082,0,"Bon"
"768",2018-01-01 23:00:00,0.145,0,"Bon"
"769",2018-01-02 00:00:00,0.089,0,"Bon"
"770",2018-01-02 01:00:00,0.053,0,"Bon"
"771",2018-01-02 02:00:00,0.031,0,"Bon"
"772",2018-01-02 03:00:00,0.02,0,"Bon"
"773",2018-01-02 04:00:00,0.042,0,"Bon"
"774",2018-01-02 05:00:00,0.038,0,"Bon"
"775",2018-01-02 06:00:00,0.014,0,"Bon"
"776",2018-01-02 07:00:00,0.006,0,"Bon"
"777",2018-01-02 08:00:00,0.006,0,"Bon"
"778",2018-01-02 09:00:00,0.007,0,"Bon"
"779",2018-01-02 10:00:00,0.044,0,"Bon"
"780",2018-01-02 11:00:00,0.033,0,"Bon"
"781",2018-01-02 12:00:00,0.012,0,"Bon"
"782",2018-01-02 13:00:00,0.009,0,"Bon"
"783",2018-01-02 14:00:00,0.009,0,"Bon"
"784",2018-01-02 15:00:00,0.008,0,"Bon"
"785",2018-01-02 16:00:00,0.04,0,"Bon"
"786",2018-01-02 17:00:00,0.034,0,"Bon"
"787",2018-01-02 18:00:00,0.01,0,"Bon"
"788",2018-01-02 19:00:00,0.003,0,"Bon"
"789",2018-01-02 20:00:00,0.001,0,"Bon"
"790",2018-01-02 21:00:00,0,0,"Bon"
"791",2018-01-02 22:00:00,0.002,0,"Bon"
"792",2018-01-02 23:00:00,0.019,0,"Bon"
"793",2018-01-03 00:00:00,0.008,0,"Bon"
"794",2018-01-03 01:00:00,0.012,0,"Bon"
"795",2018-01-03 02:00:00,0.02,0,"Bon"
"796",2018-01-03 03:00:00,0.027,0,"Bon"
"797",2018-01-03 04:00:00,0.146,0,"Bon"
"798",2018-01-03 05:00:00,0.134,0,"Bon"
"799",2018-01-03 06:00:00,0.07,0,"Bon"
"800",2018-01-03 07:00:00,0.038,0,"Bon"
"801",2018-01-03 08:00:00,0.026,0,"Bon"
"802",2018-01-03 09:00:00,0.078,0,"Bon"
"803",2018-01-03 10:00:00,0.1,0,"Bon"
"804",2018-01-03 11:00:00,0.065,0,"Bon"
"805",2018-01-03 12:00:00,0.112,0,"Bon"
"806",2018-01-03 13:00:00,0.158,0,"Bon"
"807",2018-01-03 14:00:00,0.197,0,"Bon"
"808",2018-01-03 15:00:00,0.139,0,"Bon"
"809",2018-01-03 16:00:00,0.074,0,"Bon"
"810",2018-01-03 17:00:00,0.07,0,"Bon"
"811",2018-01-03 18:00:00,0.064,0,"Bon"
"812",2018-01-03 19:00:00,0.113,0,"Bon"
"813",2018-01-03 20:00:00,0.096,0,"Bon"
"814",2018-01-03 21:00:00,0.128,0,"Bon"
"815",2018-01-03 22:00:00,0.39,0,"Bon"
"816",2018-01-03 23:00:00,0.749,0,"Bon"
"817",2018-01-04 00:00:00,0.604,0,"Bon"
"818",2018-01-04 01:00:00,0.426,0,"Bon"
"819",2018-01-04 02:00:00,0.476,0,"Bon"
"820",2018-01-04 03:00:00,0.424,0,"Bon"
"821",2018-01-04 04:00:00,0.83,0,"Bon"
"822",2018-01-04 05:00:00,0.796,0,"Bon"
"823",2018-01-04 06:00:00,0.541,0,"Bon"
"824",2018-01-04 07:00:00,0.395,0,"Bon"
"825",2018-01-04 08:00:00,0.227,0,"Bon"
